epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34579039,2.50966397,0.1538923,0.15350213,1.00001144,0.17847201,fashion_mnist,cnn,42
2,2.23350469,2.39027866,0.20385966,0.20309835,0.99719848,0.1719954,fashion_mnist,cnn,42
3,2.11840323,2.26779061,0.24184162,0.24072728,0.99951301,0.1654606,fashion_mnist,cnn,42
4,2.01717022,2.16006559,0.30063858,0.29918842,0.99672857,0.16065286,fashion_mnist,cnn,42
5,1.92318499,2.06002733,0.32839175,0.32662216,1.00560633,0.15451958,fashion_mnist,cnn,42
6,1.81386983,1.94349344,0.37168251,0.36960906,1.00134016,0.15089276,fashion_mnist,cnn,42
7,1.72855833,1.85260829,0.4031448,0.40078231,0.99938471,0.1462405,fashion_mnist,cnn,42
8,1.64497437,1.76351397,0.43694994,0.4343125,0.998421,0.14086386,fashion_mnist,cnn,42
9,1.56205191,1.67507051,0.46061315,0.45771418,0.99628346,0.13437252,fashion_mnist,cnn,42
10,1.48556782,1.59347652,0.49876027,0.49561251,0.99937797,0.13021501,fashion_mnist,cnn,42
11,1.4168926,1.52020941,0.52396665,0.52058224,1.00172555,0.12700606,fashion_mnist,cnn,42
12,1.35578349,1.45501646,0.55014853,0.54653903,0.99983448,0.12176497,fashion_mnist,cnn,42
13,1.27344528,1.36699448,0.57226266,0.56843902,1.00104909,0.11764582,fashion_mnist,cnn,42
14,1.21509825,1.30468194,0.59086409,0.58683677,1.00028328,0.11518391,fashion_mnist,cnn,42
15,1.16076104,1.24663918,0.61838298,0.61416191,1.00317146,0.10965606,fashion_mnist,cnn,42
16,1.09311112,1.17426172,0.6346033,0.63019793,1.00026137,0.10761936,fashion_mnist,cnn,42
17,1.04060181,1.11811327,0.65637782,0.65179714,0.99746864,0.10307569,fashion_mnist,cnn,42
18,0.99631302,1.07076877,0.67405226,0.66930482,0.99904069,0.0989854,fashion_mnist,cnn,42
19,0.94844654,1.01955224,0.68579647,0.6808904,0.99882699,0.09653893,fashion_mnist,cnn,42
20,0.89946724,0.96711208,0.70015768,0.69510071,1.00016725,0.09347996,fashion_mnist,cnn,42
21,0.85178739,0.91604255,0.71755782,0.71235732,1.00182593,0.09064603,fashion_mnist,cnn,42
22,0.81461188,0.87624658,0.73260707,0.72727003,0.99950952,0.08724504,fashion_mnist,cnn,42
23,0.77912058,0.83824244,0.74672937,0.74126246,1.00049353,0.08379202,fashion_mnist,cnn,42
24,0.74815072,0.80508491,0.75232008,0.74672964,1.00032621,0.08126745,fashion_mnist,cnn,42
25,0.7074974,0.76148849,0.76842515,0.76271718,0.99950109,0.07823578,fashion_mnist,cnn,42
26,0.67172736,0.72312895,0.77755927,0.77173952,1.00328356,0.07698097,fashion_mnist,cnn,42
27,0.64075959,0.68992263,0.78988921,0.78396313,1.00255207,0.07339632,fashion_mnist,cnn,42
28,0.60475037,0.65127194,0.79410705,0.78807983,1.00005545,0.07085217,fashion_mnist,cnn,42
29,0.5841868,0.62924144,0.80559577,0.79947234,1.0004159,0.06953287,fashion_mnist,cnn,42
30,0.54475348,0.58687201,0.81306828,0.80685332,0.99919336,0.06632166,fashion_mnist,cnn,42
31,0.52468857,0.56535503,0.81867496,0.81237295,1.0027233,0.06438241,fashion_mnist,cnn,42
32,0.50733629,0.54675197,0.8257014,0.81931657,0.99858878,0.06202185,fashion_mnist,cnn,42
33,0.47057047,0.50721538,0.83615029,0.82968669,1.00071132,0.06016442,fashion_mnist,cnn,42
34,0.45415317,0.48960062,0.839348,0.83280947,0.99998766,0.05802827,fashion_mnist,cnn,42
35,0.42625882,0.45960362,0.84806324,0.84145343,0.99905233,0.05667613,fashion_mnist,cnn,42
36,0.41046197,0.44264144,0.84962863,0.84295102,1.00130776,0.05453479,fashion_mnist,cnn,42
37,0.39243113,0.423263,0.85649132,0.84974922,1.00416681,0.0525331,fashion_mnist,cnn,42
38,0.37816723,0.40794079,0.86115708,0.85435362,1.00218698,0.05152942,fashion_mnist,cnn,42
39,0.36642485,0.39533315,0.86392829,0.85706649,1.00373897,0.05053462,fashion_mnist,cnn,42
40,0.33776071,0.36446115,0.86895194,0.86203463,0.99990682,0.04759528,fashion_mnist,cnn,42
41,0.3198044,0.34513508,0.87474416,0.86777404,1.00060547,0.04613227,fashion_mnist,cnn,42
42,0.3053717,0.32960575,0.87665475,0.8696344,0.9996273,0.0464032,fashion_mnist,cnn,42
43,0.29488726,0.31833332,0.88126965,0.87420153,1.00145889,0.0439973,fashion_mnist,cnn,42
44,0.28048158,0.30282336,0.88332256,0.87620899,1.00229603,0.04241568,fashion_mnist,cnn,42
45,0.2669847,0.28828974,0.88484495,0.87768814,0.99940487,0.04055539,fashion_mnist,cnn,42
46,0.25678428,0.27731149,0.88713312,0.8799352,1.000404,0.03917607,fashion_mnist,cnn,42
47,0.24790586,0.26775756,0.89029702,0.88305997,1.00064846,0.03875723,fashion_mnist,cnn,42
48,0.24871721,0.26866755,0.895062,0.88778775,1.00020296,0.03793143,fashion_mnist,cnn,42
49,0.22919904,0.24761418,0.89592955,0.88861989,0.99855623,0.03547531,fashion_mnist,cnn,42
50,0.21122691,0.22822556,0.89898998,0.89164666,1.0025647,0.03604617,fashion_mnist,cnn,42
51,0.20672044,0.22338281,0.90140239,0.89402704,1.00027553,0.03447173,fashion_mnist,cnn,42
52,0.19974227,0.21586715,0.90199485,0.89458904,1.00142816,0.03263427,fashion_mnist,cnn,42
53,0.18812904,0.20333948,0.90458208,0.89714729,0.99858509,0.03255117,fashion_mnist,cnn,42
54,0.1832639,0.19810301,0.90494137,0.89747901,0.99824275,0.03202,fashion_mnist,cnn,42
55,0.1727208,0.18672659,0.90645147,0.89896289,0.99905867,0.02978994,fashion_mnist,cnn,42
56,0.17230239,0.18629417,0.90930917,0.90179565,1.00174674,0.02877587,fashion_mnist,cnn,42
57,0.16629851,0.17982158,0.91161827,0.90408103,0.99680468,0.02807158,fashion_mnist,cnn,42
58,0.15815129,0.17102942,0.91201529,0.90445548,1.00048815,0.02760768,fashion_mnist,cnn,42
59,0.16215673,0.17537867,0.9108818,0.90330052,1.0000255,0.0273338,fashion_mnist,cnn,42
60,0.13822713,0.14951266,0.91361418,0.90601248,1.00125542,0.02708867,fashion_mnist,cnn,42
61,0.13335222,0.1442537,0.91534041,0.90771928,1.00009336,0.02597532,fashion_mnist,cnn,42
62,0.13241874,0.14325749,0.91630241,0.9086628,1.00039997,0.02454938,fashion_mnist,cnn,42
