epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35053453,2.51473953,0.13102987,0.13063971,0.99773488,0.17773458,fashion_mnist,random_unitary,42
2,2.25190185,2.40996716,0.15793828,0.15717698,1.00316466,0.17094808,fashion_mnist,random_unitary,42
3,2.14384586,2.29502742,0.18233554,0.1812212,1.00082973,0.16543942,fashion_mnist,random_unitary,42
4,2.03544142,2.17963111,0.20455198,0.20310182,1.0013672,0.15991726,fashion_mnist,random_unitary,42
5,1.94586036,2.08431614,0.23233441,0.23056481,1.00155464,0.15440886,fashion_mnist,random_unitary,42
6,1.85384268,1.98632286,0.24968669,0.24761324,1.003042,0.14955928,fashion_mnist,random_unitary,42
7,1.76354677,1.89010768,0.27350171,0.27113922,0.99961471,0.14391756,fashion_mnist,random_unitary,42
8,1.68472285,1.80612679,0.29745176,0.29481432,1.00259168,0.14036228,fashion_mnist,random_unitary,42
9,1.60349252,1.71950945,0.31829569,0.31539671,0.99727108,0.13603807,fashion_mnist,random_unitary,42
10,1.53157618,1.64282683,0.33742596,0.3342782,0.99520325,0.1312399,fashion_mnist,random_unitary,42
11,1.46358728,1.57030896,0.35493812,0.35155372,0.99969188,0.12670975,fashion_mnist,random_unitary,42
12,1.39357758,1.49557679,0.37020173,0.36659223,0.99910233,0.12145911,fashion_mnist,random_unitary,42
13,1.34780471,1.44681648,0.3874802,0.38365657,0.99936343,0.117332,fashion_mnist,random_unitary,42
14,1.27137527,1.36510801,0.40020604,0.39617872,1.00025648,0.11373202,fashion_mnist,random_unitary,42
15,1.20913238,1.29858924,0.42044665,0.41622558,0.99678622,0.10950092,fashion_mnist,random_unitary,42
16,1.16562988,1.25216415,0.43346691,0.42906155,0.99934501,0.10626839,fashion_mnist,random_unitary,42
17,1.10287139,1.18502113,0.44887742,0.44429674,1.00047596,0.10316054,fashion_mnist,random_unitary,42
18,1.05275393,1.13142759,0.4621169,0.45736946,1.00034136,0.09965682,fashion_mnist,random_unitary,42
19,1.00679209,1.08227199,0.47306184,0.46815577,1.0037411,0.09640449,fashion_mnist,random_unitary,42
20,0.96365949,1.03613194,0.4851818,0.48012484,1.00130378,0.0935818,fashion_mnist,random_unitary,42
21,0.92525236,0.9950494,0.49876748,0.49356699,1.00313142,0.09032611,fashion_mnist,random_unitary,42
22,0.89056323,0.95794452,0.5073799,0.50204287,1.00107173,0.0881623,fashion_mnist,random_unitary,42
23,0.8429472,0.9069124,0.51916926,0.51370235,1.00244015,0.08385381,fashion_mnist,random_unitary,42
24,0.80950826,0.87111176,0.53370175,0.5281113,0.99949418,0.08168852,fashion_mnist,random_unitary,42
25,0.76803407,0.82664488,0.53814875,0.53244079,1.00027973,0.07916091,fashion_mnist,random_unitary,42
26,0.73336795,0.78948637,0.55020984,0.54439009,0.99928333,0.07585156,fashion_mnist,random_unitary,42
27,0.70928889,0.76370992,0.55497861,0.54905253,0.99923853,0.07317452,fashion_mnist,random_unitary,42
28,0.67276038,0.72451375,0.5677437,0.56171648,0.99977464,0.07125948,fashion_mnist,random_unitary,42
29,0.6555755,0.70613591,0.57531263,0.56918919,1.00220567,0.06831964,fashion_mnist,random_unitary,42
30,0.62238007,0.67050043,0.58406066,0.5778457,1.00308373,0.06605172,fashion_mnist,random_unitary,42
31,0.59315999,0.63913339,0.59073659,0.58443457,0.99908985,0.06411597,fashion_mnist,random_unitary,42
32,0.569237,0.61346184,0.59663134,0.59024651,0.99902309,0.06211742,fashion_mnist,random_unitary,42
33,0.54217821,0.58439946,0.60547247,0.59900887,0.99918513,0.06009742,fashion_mnist,random_unitary,42
