epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,1.48470407,1.58842339,0.30144079,0.30105063,0.99922283,0.17853672,qam16,proposed,1024
2,1.39529985,1.49323863,0.34960953,0.34884823,1.00094108,0.17178363,qam16,proposed,1024
3,1.33091526,1.42476988,0.39189185,0.39077752,0.99914349,0.16549217,qam16,proposed,1024
4,1.26926073,1.35917455,0.42677851,0.42532836,1.00203627,0.15960682,qam16,proposed,1024
5,1.20027346,1.28567774,0.46094696,0.45917736,0.99902624,0.15490098,qam16,proposed,1024
6,1.1325297,1.21346307,0.49855896,0.49648551,0.99954779,0.14980132,qam16,proposed,1024
7,1.07618687,1.1534194,0.53307578,0.53071328,0.99981252,0.14494862,qam16,proposed,1024
8,1.01944035,1.09290293,0.56308403,0.56044659,1.00139594,0.13958253,qam16,proposed,1024
9,0.97754538,1.04827338,0.5906365,0.58773753,0.99760608,0.13484667,qam16,proposed,1024
10,0.92192817,0.9888952,0.61256497,0.60941722,0.99832535,0.13062524,qam16,proposed,1024
11,0.87332973,0.93701108,0.63690429,0.63351989,0.997365,0.12641009,qam16,proposed,1024
12,0.83119825,0.89203559,0.65612502,0.65251552,0.99942169,0.12216116,qam16,proposed,1024
13,0.79218097,0.85037578,0.67792806,0.67410443,0.99907789,0.11875216,qam16,proposed,1024
14,0.74654862,0.80158827,0.70647351,0.70244619,0.99997706,0.11366306,qam16,proposed,1024
15,0.72005242,0.77332502,0.71978362,0.71556255,1.00303132,0.10986411,qam16,proposed,1024
16,0.67711618,0.72738406,0.73264141,0.72823604,0.99844797,0.10581836,qam16,proposed,1024
17,0.64761276,0.69585159,0.75010902,0.74552834,0.99972332,0.10263926,qam16,proposed,1024
18,0.61512636,0.66109555,0.76314222,0.75839478,1.00026359,0.09892815,qam16,proposed,1024
19,0.5804464,0.62396286,0.7743711,0.76946503,1.00028999,0.09608033,qam16,proposed,1024
20,0.54875102,0.59002009,0.79464526,0.7895883,1.00072888,0.09290217,qam16,proposed,1024
21,0.53173201,0.57184357,0.80051188,0.79531138,1.00026347,0.09077356,qam16,proposed,1024
22,0.49847852,0.53619413,0.81424155,0.80890452,0.99728305,0.08669924,qam16,proposed,1024
23,0.47492946,0.51096844,0.82608607,0.82061916,1.00152417,0.08437572,qam16,proposed,1024
24,0.45364093,0.48816296,0.83183408,0.82624364,0.99890195,0.08119244,qam16,proposed,1024
25,0.43420477,0.46734014,0.84508636,0.83937839,0.9986841,0.07848113,qam16,proposed,1024
26,0.41813251,0.45012864,0.85263975,0.84682,1.0030299,0.07554375,qam16,proposed,1024
27,0.39369853,0.42390552,0.8606105,0.85468443,0.99672583,0.07325208,qam16,proposed,1024
28,0.3723747,0.40102033,0.86511503,0.85908781,1.0005505,0.07231024,qam16,proposed,1024
