epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35780972,2.52252295,0.14045534,0.14006517,0.997737,0.17701913,mnist,cnn,4096
2,2.23311328,2.38985978,0.19495719,0.19419589,1.00030643,0.17090152,mnist,cnn,4096
3,2.12287229,2.27257482,0.25761233,0.25649799,1.00445209,0.16599367,mnist,cnn,4096
4,2.00875478,2.151054,0.29453111,0.29308095,1.00237236,0.15983267,mnist,cnn,4096
5,1.90997901,2.04588169,0.3402362,0.33846661,1.00124991,0.15588628,mnist,cnn,4096
6,1.80905549,1.93833506,0.38559716,0.38352371,0.99557111,0.14899397,mnist,cnn,4096
7,1.73761745,1.86231753,0.42170008,0.41933758,0.99845051,0.14502477,mnist,cnn,4096
8,1.64050797,1.75872572,0.45884319,0.45620575,1.00055298,0.14046449,mnist,cnn,4096
9,1.54949627,1.66160643,0.4934474,0.49054843,0.99936514,0.13488059,mnist,cnn,4096
10,1.4715852,1.57847822,0.52475102,0.52160327,0.99890386,0.13010946,mnist,cnn,4096
11,1.39861481,1.50059884,0.56148633,0.55810193,0.99865878,0.12695344,mnist,cnn,4096
12,1.33392475,1.43155783,0.58709226,0.58348276,0.99951399,0.12180389,mnist,cnn,4096
13,1.26664042,1.35968973,0.60322631,0.59940268,0.99851959,0.11856031,mnist,cnn,4096
14,1.2065761,1.2955315,0.63365768,0.62963036,0.99943853,0.113575,mnist,cnn,4096
15,1.1517053,1.23691346,0.65351567,0.6492946,0.99996165,0.11039666,mnist,cnn,4096
16,1.07901996,1.15912446,0.68204117,0.6776358,0.99785149,0.1060788,mnist,cnn,4096
17,1.02540963,1.10178947,0.70089716,0.69631648,1.002751,0.10335164,mnist,cnn,4096
18,0.98586774,1.0595429,0.71423585,0.7094884,1.00489818,0.09910463,mnist,cnn,4096
19,0.92642343,0.99587803,0.73908502,0.73417894,1.00288538,0.09580265,mnist,cnn,4096
20,0.88314171,0.94955879,0.75272412,0.74766715,1.0015343,0.09320916,mnist,cnn,4096
21,0.84464176,0.90835788,0.77057516,0.76537466,0.99939971,0.08983378,mnist,cnn,4096
22,0.79359407,0.85363854,0.78693563,0.7815986,0.9992774,0.08690242,mnist,cnn,4096
23,0.75447056,0.81172191,0.794718,0.78925109,0.99998926,0.08469885,mnist,cnn,4096
24,0.72018237,0.77498818,0.80887369,0.80328324,1.00186671,0.08202767,mnist,cnn,4096
25,0.68118917,0.7331726,0.81934645,0.81363849,0.99749319,0.0791465,mnist,cnn,4096
26,0.65308857,0.70306389,0.83536696,0.82954722,1.00075042,0.07579104,mnist,cnn,4096
27,0.62415636,0.67204549,0.84545087,0.83952479,1.00210455,0.07306527,mnist,cnn,4096
28,0.58786616,0.63308888,0.85371682,0.84768959,0.99736732,0.0708294,mnist,cnn,4096
29,0.56201851,0.60536345,0.86434685,0.85822341,1.0026528,0.06863463,mnist,cnn,4096
30,0.5342246,0.57552907,0.8725444,0.86632944,0.99596687,0.06682464,mnist,cnn,4096
31,0.5076505,0.54699641,0.88135289,0.87505087,0.99847682,0.06474927,mnist,cnn,4096
32,0.48055382,0.51788873,0.88796562,0.88158079,0.9985103,0.06211292,mnist,cnn,4096
33,0.45980957,0.49561649,0.89497216,0.88850856,0.99560019,0.06159639,mnist,cnn,4096
34,0.43548782,0.46947841,0.9021821,0.89564357,1.00413693,0.05783537,mnist,cnn,4096
35,0.41800631,0.45070555,0.90983496,0.90322515,0.99969259,0.05634532,mnist,cnn,4096
36,0.38907951,0.41958263,0.9130229,0.90634529,1.00029559,0.05496823,mnist,cnn,4096
37,0.3737418,0.40310532,0.91978326,0.91304116,1.0011811,0.05324433,mnist,cnn,4096
38,0.35551294,0.3835029,0.9250332,0.91822975,0.99706924,0.05074967,mnist,cnn,4096
39,0.33846627,0.36516885,0.93274815,0.92588634,0.99933214,0.05001731,mnist,cnn,4096
40,0.31798194,0.34311885,0.93320485,0.92628753,0.99752192,0.04772136,mnist,cnn,4096
41,0.30519202,0.3293653,0.93859596,0.93162584,1.00033026,0.04654,mnist,cnn,4096
42,0.2864521,0.3091847,0.94224861,0.93522826,1.00041962,0.04469569,mnist,cnn,4096
43,0.27223212,0.29387691,0.94602299,0.93895486,1.00171561,0.0433875,mnist,cnn,4096
44,0.26449259,0.28556076,0.94796728,0.94085371,0.99616293,0.04185922,mnist,cnn,4096
45,0.25255832,0.27271214,0.95167563,0.94451883,0.99880737,0.04242839,mnist,cnn,4096
46,0.23752324,0.25651073,0.95521612,0.94801819,0.99947665,0.03928836,mnist,cnn,4096
47,0.22425424,0.24221197,0.95876782,0.95153078,1.00163349,0.03965478,mnist,cnn,4096
48,0.21867191,0.23621223,0.96263594,0.95536168,1.00068197,0.03753968,mnist,cnn,4096
49,0.20395452,0.22034139,0.9641692,0.95685955,0.99942855,0.03745469,mnist,cnn,4096
50,0.19743008,0.21331842,0.96817428,0.96083096,0.99695302,0.03467467,mnist,cnn,4096
51,0.20249392,0.21881562,0.96857478,0.96119943,1.00344423,0.03474552,mnist,cnn,4096
52,0.18413552,0.1990005,0.97066941,0.9632636,0.99761702,0.03280711,mnist,cnn,4096
53,0.1657606,0.17916253,0.97300383,0.96556904,1.00183332,0.03138688,mnist,cnn,4096
54,0.15855207,0.17139024,0.9756495,0.96818715,0.99951168,0.0303211,mnist,cnn,4096
55,0.15584187,0.16847896,0.97630397,0.96881539,1.0017772,0.02949671,mnist,cnn,4096
56,0.14335178,0.15499262,0.97777089,0.97025737,0.9999538,0.03081098,mnist,cnn,4096
57,0.13769782,0.14889514,0.98146741,0.97393016,1.00100695,0.02807492,mnist,cnn,4096
58,0.13555146,0.14658929,0.97895958,0.97139977,1.00164523,0.02881195,mnist,cnn,4096
59,0.13392989,0.14485027,0.98276523,0.97518395,1.00257174,0.02590985,mnist,cnn,4096
60,0.12032597,0.13014997,0.98343331,0.97583161,1.00184461,0.02668932,mnist,cnn,4096
61,0.11259215,0.1217965,0.98533574,0.97771461,0.99431865,0.02458731,mnist,cnn,4096
62,0.1084592,0.11733682,0.98733174,0.97969214,1.0002815,0.02471707,mnist,cnn,4096
63,0.10051138,0.10874856,0.98719356,0.97953637,1.00360781,0.02472265,mnist,cnn,4096
64,0.10075983,0.10902731,0.98900724,0.98133334,1.00094348,0.02253239,mnist,cnn,4096
65,0.09026283,0.09767774,0.98950675,0.98181695,1.00025788,0.02208584,mnist,cnn,4096
66,0.09428077,0.10203468,0.98898505,0.98128011,1.00258879,0.02179584,mnist,cnn,4096
67,0.08360619,0.09048998,0.98965017,0.98193085,0.99929204,0.02139015,mnist,cnn,4096
68,0.0801225,0.08672675,0.99185625,0.98412323,0.99890703,0.02091652,mnist,cnn,4096
69,0.07686612,0.08320882,0.99237594,0.9846299,0.9997416,0.01980772,mnist,cnn,4096
70,0.08054412,0.08719737,0.99261023,0.9848518,0.99649493,0.01870446,mnist,cnn,4096
71,0.07766376,0.08408574,0.99403281,0.9862626,0.99967123,0.01855288,mnist,cnn,4096
72,0.06854513,0.07421888,0.99405137,0.98626996,1.00111502,0.01763629,mnist,cnn,4096
73,0.06006782,0.06504482,0.99562075,0.98782868,0.99857628,0.01791605,mnist,cnn,4096
74,0.0727927,0.07882993,0.99545106,0.98764885,0.99939603,0.01739398,mnist,cnn,4096
75,0.05819636,0.06302762,0.99586622,0.98805437,0.99821516,0.01694778,mnist,cnn,4096
76,0.06040804,0.0654276,0.99693698,0.98911594,1.00228523,0.01730828,mnist,cnn,4096
77,0.06000977,0.06500081,0.99616929,0.98833953,1.0003258,0.01603922,mnist,cnn,4096
78,0.0540076,0.05850347,0.99807721,0.99023914,1.00456426,0.01514601,mnist,cnn,4096
79,0.04820217,0.0522183,0.99829531,0.99044935,0.99923403,0.01547893,mnist,cnn,4096
80,0.04524903,0.04902235,0.99835699,0.99050352,1.00184542,0.01430649,mnist,cnn,4096
81,0.04388655,0.04754935,0.99880622,0.9909456,0.99897637,0.0136579,mnist,cnn,4096
82,0.04743806,0.05140054,0.99833537,0.99046796,1.00464925,0.01339056,mnist,cnn,4096
83,0.042386,0.04592936,0.99777665,0.98990276,0.99725524,0.01483526,mnist,cnn,4096
84,0.04765864,0.05164593,0.999,0.99121668,1.0007255,0.01396544,mnist,cnn,4096
85,0.04453614,0.04826509,0.999,0.99191792,1.00088003,0.01239435,mnist,cnn,4096
86,0.0382128,0.04141473,0.999,0.99150795,0.99837458,0.01288836,mnist,cnn,4096
87,0.04542794,0.04923729,0.99898733,0.99109059,0.99772264,0.01308614,mnist,cnn,4096
88,0.02924114,0.03169494,0.999,0.99160346,0.99905941,0.01239122,mnist,cnn,4096
89,0.03617749,0.03921554,0.999,0.99229558,1.00325422,0.01105671,mnist,cnn,4096
90,0.03932234,0.04262679,0.999,0.99345476,0.99820238,0.0117145,mnist,cnn,4096
91,0.0261741,0.02837515,0.999,0.99228603,1.00288848,0.01257046,mnist,cnn,4096
92,0.02438369,0.02643556,0.999,0.99253384,0.99863688,0.01266388,mnist,cnn,4096
93,0.02538995,0.0275279,0.999,0.99310359,1.00285908,0.01080926,mnist,cnn,4096
94,0.02888545,0.03131931,0.999,0.99331354,1.00220553,0.01127609,mnist,cnn,4096
95,0.02194282,0.02379286,0.999,0.99391447,1.0023693,0.010105,mnist,cnn,4096
96,0.02391075,0.02592797,0.999,0.99343241,0.99890273,0.01001707,mnist,cnn,4096
97,0.02130307,0.02310138,0.999,0.99340677,1.00087369,0.0098311,mnist,cnn,4096
98,0.02286014,0.02479105,0.999,0.99264986,0.99917202,0.01012111,mnist,cnn,4096
99,0.02815724,0.03053696,0.999,0.99358945,1.00104674,0.00978385,mnist,cnn,4096
100,0.01654767,0.01794699,0.999,0.99392718,1.0016938,0.00930353,mnist,cnn,4096
