epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35374792,2.5181774,0.14602105,0.14563089,1.00146374,0.1773721,mnist,fixed_amplitude,256
2,2.23717235,2.39420377,0.1861059,0.1853446,1.00106586,0.17142267,mnist,fixed_amplitude,256
3,2.12279557,2.27249269,0.22992042,0.22880609,0.9978122,0.16533073,mnist,fixed_amplitude,256
4,2.02010157,2.1632046,0.26110318,0.25965302,1.00128526,0.16036073,mnist,fixed_amplitude,256
5,1.91902685,2.05557333,0.29963817,0.29786858,0.99968531,0.15574643,mnist,fixed_amplitude,256
6,1.82907407,1.95978422,0.33763166,0.33555821,0.99744018,0.14942851,mnist,fixed_amplitude,256
7,1.73690351,1.86155236,0.3698458,0.36748331,0.99842389,0.14448999,mnist,fixed_amplitude,256
8,1.66453226,1.78448124,0.40161068,0.39897324,1.00051946,0.14091733,mnist,fixed_amplitude,256
9,1.57443209,1.68834643,0.42406639,0.42116742,1.00203355,0.13480392,mnist,fixed_amplitude,256
10,1.49812181,1.60694241,0.45907044,0.45592268,1.00004868,0.13069805,mnist,fixed_amplitude,256
11,1.42038725,1.52395888,0.48024909,0.47686469,1.00006136,0.12589785,mnist,fixed_amplitude,256
12,1.35050687,1.44935363,0.50476104,0.50115153,0.99989374,0.12210287,mnist,fixed_amplitude,256
13,1.28429028,1.37863618,0.52936618,0.52554255,1.00235492,0.11784991,mnist,fixed_amplitude,256
14,1.23489015,1.32593301,0.55452433,0.55049701,0.99762307,0.11502561,mnist,fixed_amplitude,256
15,1.17213509,1.25885473,0.57448938,0.57026831,0.99895782,0.10979521,mnist,fixed_amplitude,256
16,1.11524568,1.19803951,0.58995188,0.58554652,0.99920902,0.10597613,mnist,fixed_amplitude,256
17,1.05965777,1.13858866,0.60838841,0.60380773,0.99962788,0.10335091,mnist,fixed_amplitude,256
18,1.00555292,1.08069918,0.63153173,0.62678429,0.99990902,0.09904573,mnist,fixed_amplitude,256
19,0.96199973,1.03412151,0.64601746,0.64111139,0.99920264,0.09614964,mnist,fixed_amplitude,256
20,0.91205229,0.9806436,0.66327855,0.65822158,1.0055596,0.0938823,mnist,fixed_amplitude,256
21,0.86550002,0.9307896,0.6701124,0.6649119,1.00108113,0.09122881,mnist,fixed_amplitude,256
22,0.82818353,0.89084508,0.69017707,0.68484004,0.99967436,0.08659381,mnist,fixed_amplitude,256
23,0.7838307,0.84330998,0.70237311,0.69690621,0.99352306,0.08354801,mnist,fixed_amplitude,256
24,0.75156478,0.80875878,0.70797353,0.70238308,0.99939434,0.08226403,mnist,fixed_amplitude,256
25,0.70901957,0.76312682,0.7280635,0.72235554,0.99928169,0.07812071,mnist,fixed_amplitude,256
26,0.678726,0.73066313,0.73308166,0.72726191,1.00184129,0.07778921,mnist,fixed_amplitude,256
27,0.64328364,0.69264034,0.74572321,0.73979713,0.99851942,0.07334061,mnist,fixed_amplitude,256
28,0.61600612,0.66339356,0.75319873,0.7471715,0.9999667,0.07155503,mnist,fixed_amplitude,256
29,0.5858106,0.63099048,0.76205232,0.75592888,1.00028408,0.0683373,mnist,fixed_amplitude,256
30,0.55878441,0.60198776,0.77062471,0.76440975,0.99849622,0.06663843,mnist,fixed_amplitude,256
31,0.5406975,0.58260474,0.77789318,0.77159117,1.00018951,0.06456545,mnist,fixed_amplitude,256
32,0.51951614,0.55987809,0.78587764,0.77949281,0.99967685,0.06241945,mnist,fixed_amplitude,256
33,0.4829634,0.52057339,0.79416504,0.78770144,1.00215931,0.06004248,mnist,fixed_amplitude,256
34,0.46305037,0.49919226,0.79708431,0.79054578,1.00016689,0.05874013,mnist,fixed_amplitude,256
35,0.44070716,0.47518221,0.80549091,0.7988811,1.00088606,0.05678401,mnist,fixed_amplitude,256
36,0.42162514,0.45467978,0.81046414,0.80378654,0.99901624,0.05633977,mnist,fixed_amplitude,256
37,0.40478207,0.43658431,0.81875068,0.81200857,0.99943908,0.05305209,mnist,fixed_amplitude,256
38,0.39243707,0.42333411,0.82220067,0.81539722,1.00039313,0.05111523,mnist,fixed_amplitude,256
39,0.36963826,0.39880008,0.83038973,0.82352792,1.00012656,0.04952898,mnist,fixed_amplitude,256
40,0.34709574,0.37453413,0.83353396,0.82661664,0.99660761,0.04833403,mnist,fixed_amplitude,256
41,0.33421896,0.36069137,0.83594234,0.82897222,0.99898807,0.04643611,mnist,fixed_amplitude,256
42,0.31613628,0.34122459,0.84118471,0.83416436,0.99874324,0.04597002,mnist,fixed_amplitude,256
43,0.31712227,0.34233621,0.84362855,0.83656042,1.00453127,0.04415876,mnist,fixed_amplitude,256
44,0.296913,0.32056363,0.85020773,0.84309415,0.99898638,0.04228447,mnist,fixed_amplitude,256
45,0.28073581,0.30313816,0.85039425,0.84323745,1.00158227,0.04048833,mnist,fixed_amplitude,256
46,0.27008335,0.29167369,0.85440059,0.84720266,0.99849462,0.03939004,mnist,fixed_amplitude,256
47,0.26084488,0.28173271,0.85521796,0.84798091,0.99580923,0.03859734,mnist,fixed_amplitude,256
48,0.24249172,0.2619427,0.85934927,0.85207501,0.99771741,0.03700089,mnist,fixed_amplitude,256
49,0.23547695,0.2543965,0.86331379,0.85600414,1.00072431,0.03634078,mnist,fixed_amplitude,256
50,0.2230108,0.24095777,0.86671039,0.85936707,1.00035024,0.03446211,mnist,fixed_amplitude,256
51,0.21693673,0.23442256,0.86904032,0.86166497,0.9967701,0.03382743,mnist,fixed_amplitude,256
52,0.20767671,0.22444213,0.86828971,0.8608839,1.00032656,0.0342349,mnist,fixed_amplitude,256
53,0.1968937,0.21281277,0.87095843,0.86352363,0.99938502,0.03124665,mnist,fixed_amplitude,256
54,0.19064411,0.20608081,0.87743966,0.86997731,1.00226794,0.03105003,mnist,fixed_amplitude,256
55,0.17941854,0.19396744,0.8757544,0.86826583,0.99957452,0.02976381,mnist,fixed_amplitude,256
56,0.1803448,0.19498966,0.87553527,0.86802175,1.00165662,0.02971569,mnist,fixed_amplitude,256
57,0.16613339,0.17964304,0.87966893,0.87213169,0.99929074,0.02774338,mnist,fixed_amplitude,256
58,0.15932832,0.17230229,0.88120129,0.87364148,1.00095369,0.02685875,mnist,fixed_amplitude,256
59,0.15288473,0.16535065,0.88261209,0.87503081,1.00406175,0.02626562,mnist,fixed_amplitude,256
60,0.15037043,0.1626474,0.88450406,0.87690235,0.99940678,0.02546379,mnist,fixed_amplitude,256
