epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34311106,2.50679746,0.1552017,0.15481154,1.00499069,0.17851974,fashion_mnist,proposed,256
2,2.22583514,2.38207078,0.21588346,0.21512216,1.00150552,0.17176328,fashion_mnist,proposed,256
3,2.11517271,2.26433227,0.26225522,0.26114089,1.00217418,0.16511272,fashion_mnist,proposed,256
4,2.00724392,2.14943611,0.30348725,0.30203709,0.99984888,0.16077456,fashion_mnist,proposed,256
5,1.90830031,2.04408355,0.34404176,0.34227217,0.99723158,0.1543562,fashion_mnist,proposed,256
6,1.81485985,1.94455421,0.38677239,0.38469893,0.99491014,0.15023082,fashion_mnist,proposed,256
7,1.72185355,1.84542234,0.42553632,0.42317383,1.00124199,0.14480413,fashion_mnist,proposed,256
8,1.64278328,1.761165,0.45926668,0.45662924,1.00113115,0.13927881,fashion_mnist,proposed,256
9,1.55214226,1.66444386,0.48813384,0.48523487,1.00126547,0.13586426,fashion_mnist,proposed,256
10,1.48464643,1.5924882,0.51897059,0.51582284,0.99867256,0.13103097,fashion_mnist,proposed,256
11,1.40473421,1.50716445,0.54823231,0.54484791,1.00193811,0.12677234,fashion_mnist,proposed,256
12,1.33292729,1.43048736,0.57315822,0.56954871,0.99718856,0.12226084,fashion_mnist,proposed,256
13,1.27015421,1.36346166,0.59861294,0.5947893,1.00092108,0.11843165,fashion_mnist,proposed,256
14,1.21003158,1.29924173,0.62330581,0.61927849,1.00042497,0.11341457,fashion_mnist,proposed,256
15,1.14124141,1.22567541,0.64439532,0.64017425,1.00010864,0.11093059,fashion_mnist,proposed,256
16,1.09585106,1.17720507,0.6582811,0.65387573,1.00241522,0.10707248,fashion_mnist,proposed,256
17,1.04026649,1.11775298,0.6781855,0.67360482,1.00279769,0.10375328,fashion_mnist,proposed,256
18,0.99694572,1.07144875,0.69556919,0.69082174,0.9998199,0.09907438,fashion_mnist,proposed,256
19,0.94210059,1.01273052,0.71457053,0.70966446,0.99780958,0.09661861,fashion_mnist,proposed,256
20,0.89059388,0.95757141,0.72589947,0.72084251,1.00135975,0.09288567,fashion_mnist,proposed,256
21,0.84800905,0.9119792,0.73715854,0.73195805,0.99731679,0.08963856,fashion_mnist,proposed,256
22,0.80223045,0.86292836,0.75391335,0.74857632,1.00385215,0.0863877,fashion_mnist,proposed,256
23,0.77085665,0.82935143,0.76020833,0.75474143,1.00036801,0.08400956,fashion_mnist,proposed,256
24,0.72818895,0.78360406,0.77583699,0.77024654,1.00142611,0.08169669,fashion_mnist,proposed,256
25,0.69222284,0.74504828,0.78635368,0.78064572,1.00075645,0.07880335,fashion_mnist,proposed,256
26,0.6599712,0.7104732,0.79595736,0.79013762,0.99852494,0.07553068,fashion_mnist,proposed,256
27,0.62669542,0.67477938,0.80383449,0.79790841,1.00269106,0.07314477,fashion_mnist,proposed,256
28,0.60672245,0.65339572,0.81139164,0.80536442,1.00150018,0.07079943,fashion_mnist,proposed,256
29,0.57075887,0.6147779,0.81754852,0.81142508,0.99894945,0.06826707,fashion_mnist,proposed,256
30,0.54134571,0.58320076,0.82553816,0.8193232,0.99735361,0.06677406,fashion_mnist,proposed,256
31,0.52031871,0.56064648,0.83212953,0.82582752,0.9967927,0.06524111,fashion_mnist,proposed,256
32,0.49208589,0.53031675,0.8411285,0.83474367,1.00224125,0.06206892,fashion_mnist,proposed,256
33,0.47514003,0.51214078,0.84039649,0.83393289,0.99723893,0.06081134,fashion_mnist,proposed,256
34,0.44705624,0.48194976,0.85184652,0.84530799,0.99782222,0.05908254,fashion_mnist,proposed,256
35,0.43026615,0.46392443,0.85360231,0.8469925,0.99845049,0.0563185,fashion_mnist,proposed,256
36,0.41739769,0.4501209,0.86123868,0.85456107,0.99805904,0.05442529,fashion_mnist,proposed,256
37,0.38794678,0.41842633,0.86432614,0.85758403,0.99978495,0.05239166,fashion_mnist,proposed,256
38,0.37498691,0.40451008,0.87070328,0.86389983,1.00096712,0.05105405,fashion_mnist,proposed,256
39,0.36090249,0.38937512,0.87205266,0.86519085,1.00274002,0.04952282,fashion_mnist,proposed,256
40,0.34448638,0.3717185,0.87794708,0.87102976,1.00157206,0.04792095,fashion_mnist,proposed,256
41,0.32245275,0.3479932,0.87507874,0.86810862,1.000026,0.04604522,fashion_mnist,proposed,256
42,0.30599062,0.33027378,0.88370625,0.87668591,1.0015155,0.0457485,fashion_mnist,proposed,256
