epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35349379,2.51790551,0.14451574,0.14412558,0.99932492,0.17798976,fashion_mnist,fixed_phase,123
2,2.23141787,2.38804536,0.18565991,0.18489861,0.99920994,0.17143333,fashion_mnist,fixed_phase,123
3,2.12363628,2.27339268,0.22409357,0.22297923,0.99981783,0.16575559,fashion_mnist,fixed_phase,123
4,2.01924339,2.16228562,0.26116477,0.25971462,0.99948796,0.15953941,fashion_mnist,fixed_phase,123
5,1.9210486,2.05773892,0.29464016,0.29287057,0.99856056,0.15447897,fashion_mnist,fixed_phase,123
6,1.82902508,1.95973173,0.32468251,0.32260906,0.99803441,0.14991573,fashion_mnist,fixed_phase,123
7,1.74316603,1.86826431,0.36401174,0.36164925,1.00090177,0.14535942,fashion_mnist,fixed_phase,123
8,1.65491752,1.77417365,0.39067607,0.38803863,1.00034994,0.13993919,fashion_mnist,fixed_phase,123
9,1.57335625,1.68719274,0.41832748,0.41542851,1.00440342,0.13637134,fashion_mnist,fixed_phase,123
10,1.50738495,1.6168784,0.44259898,0.43945122,1.00409108,0.13001695,fashion_mnist,fixed_phase,123
11,1.42816135,1.53229985,0.47276248,0.46937807,0.99916902,0.12609461,fashion_mnist,fixed_phase,123
12,1.36048476,1.46006182,0.48710915,0.48349965,1.0039522,0.12184353,fashion_mnist,fixed_phase,123
13,1.2988351,1.39424948,0.51431155,0.51048792,1.00157373,0.11729337,fashion_mnist,fixed_phase,123
14,1.23556883,1.32666173,0.53838242,0.5343551,0.99780124,0.1143747,fashion_mnist,fixed_phase,123
15,1.17498684,1.26191747,0.54929474,0.54507367,1.0044868,0.11064456,fashion_mnist,fixed_phase,123
16,1.11587295,1.19871335,0.56509931,0.56069394,0.99943958,0.10612391,fashion_mnist,fixed_phase,123
17,1.06031743,1.13929745,0.58828441,0.58370373,0.99782264,0.10271003,fashion_mnist,fixed_phase,123
18,1.01398941,1.08976615,0.59776438,0.59301694,0.99767423,0.09936899,fashion_mnist,fixed_phase,123
19,0.96655302,1.03901616,0.61543847,0.61053239,1.00087686,0.09681748,fashion_mnist,fixed_phase,123
20,0.92338121,0.99282452,0.63161069,0.62655373,1.00004316,0.09257898,fashion_mnist,fixed_phase,123
21,0.87531258,0.94134238,0.64539896,0.64019846,0.99809668,0.08952559,fashion_mnist,fixed_phase,123
22,0.83571029,0.89894133,0.65726879,0.65193176,0.99794265,0.08766742,fashion_mnist,fixed_phase,123
23,0.79824187,0.85881471,0.66504615,0.65957924,1.00105503,0.08393678,fashion_mnist,fixed_phase,123
24,0.75681229,0.81440563,0.67838148,0.67279103,1.00009293,0.08116965,fashion_mnist,fixed_phase,123
25,0.72478961,0.78010032,0.6893907,0.68368273,1.00043052,0.07866181,fashion_mnist,fixed_phase,123
26,0.68717871,0.73976266,0.70163426,0.69581451,0.99783583,0.07590291,fashion_mnist,fixed_phase,123
27,0.65930334,0.70988918,0.70524846,0.69932238,1.00139921,0.07467844,fashion_mnist,fixed_phase,123
28,0.6279851,0.67629404,0.71446344,0.70843622,1.00299,0.07055811,fashion_mnist,fixed_phase,123
29,0.60407085,0.65065903,0.72788706,0.72176363,0.99834315,0.06861082,fashion_mnist,fixed_phase,123
30,0.57453381,0.61895485,0.7299903,0.72377535,1.00467266,0.06650495,fashion_mnist,fixed_phase,123
31,0.55813093,0.60138937,0.73959194,0.73328992,1.00216495,0.06437137,fashion_mnist,fixed_phase,123
32,0.52811431,0.56914426,0.74839909,0.74201427,0.99746376,0.06344377,fashion_mnist,fixed_phase,123
33,0.49664627,0.53532179,0.75020981,0.74374621,0.99922226,0.06086417,fashion_mnist,fixed_phase,123
34,0.47445769,0.51148995,0.76118766,0.75464913,1.00039644,0.05800237,fashion_mnist,fixed_phase,123
35,0.45228907,0.48767014,0.76443139,0.75782158,1.00185632,0.05615865,fashion_mnist,fixed_phase,123
36,0.4325745,0.46648754,0.77283866,0.76616105,0.99841452,0.05525854,fashion_mnist,fixed_phase,123
37,0.41412379,0.44665997,0.77854408,0.77180198,0.99861211,0.05314111,fashion_mnist,fixed_phase,123
38,0.39352651,0.42450933,0.78102158,0.77421813,0.99736129,0.05326313,fashion_mnist,fixed_phase,123
39,0.38240255,0.41257138,0.78610782,0.77924602,0.99540444,0.0494006,fashion_mnist,fixed_phase,123
40,0.36206706,0.39068895,0.79003511,0.78311779,1.00076065,0.04750414,fashion_mnist,fixed_phase,123
41,0.34344214,0.37064509,0.79539424,0.78842412,1.00049188,0.04660436,fashion_mnist,fixed_phase,123
42,0.33384943,0.36034344,0.79686854,0.78984819,1.00037465,0.04577816,fashion_mnist,fixed_phase,123
43,0.3169493,0.34214949,0.80170536,0.79463724,1.00005414,0.04322506,fashion_mnist,fixed_phase,123
44,0.30731237,0.33179136,0.80501971,0.79790614,0.99906375,0.04410617,fashion_mnist,fixed_phase,123
45,0.29096993,0.31418896,0.80616915,0.79901234,1.00161069,0.04153154,fashion_mnist,fixed_phase,123
46,0.28265471,0.30524999,0.80877605,0.80157812,1.00132493,0.03927422,fashion_mnist,fixed_phase,123
47,0.26742421,0.2888389,0.81124011,0.80400306,1.00028643,0.03845232,fashion_mnist,fixed_phase,123
48,0.25514562,0.2756116,0.81527741,0.80800315,1.00422294,0.03815252,fashion_mnist,fixed_phase,123
49,0.24479172,0.26445968,0.81720137,0.80989172,1.00039906,0.03570698,fashion_mnist,fixed_phase,123
50,0.23543238,0.25437898,0.82010012,0.8127568,0.99881366,0.03484219,fashion_mnist,fixed_phase,123
51,0.23936865,0.25866257,0.8218085,0.81443315,0.99954227,0.03407782,fashion_mnist,fixed_phase,123
52,0.21724218,0.2347798,0.82434522,0.81693941,0.99707374,0.03372234,fashion_mnist,fixed_phase,123
53,0.20907621,0.22598025,0.82469142,0.81725663,1.00313199,0.03155981,fashion_mnist,fixed_phase,123
