epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35021524,2.51439793,0.14227793,0.14188777,1.0026584,0.17706298,cifar10,cnn,42
2,2.2336547,2.3904392,0.18356413,0.18280282,1.00001204,0.17177266,cifar10,cnn,42
3,2.12876297,2.27888091,0.20798942,0.20687509,1.00191663,0.16514419,cifar10,cnn,42
4,2.02399553,2.1673744,0.24506879,0.24361864,1.00073978,0.16029005,cifar10,cnn,42
5,1.93051106,2.06787468,0.27211007,0.27034048,0.99813247,0.15478111,cifar10,cnn,42
6,1.84332827,1.97505706,0.31026018,0.30818672,1.00428436,0.1504762,cifar10,cnn,42
7,1.7530078,1.87881237,0.33917584,0.33681335,1.0009209,0.1439119,cifar10,cnn,42
8,1.66750186,1.78766483,0.36546501,0.36282758,0.99810673,0.13926824,cifar10,cnn,42
9,1.58316529,1.69771149,0.3908536,0.38795462,1.00035667,0.13537051,cifar10,cnn,42
10,1.50677191,1.61622083,0.42026648,0.41711873,1.00409338,0.13085866,cifar10,cnn,42
11,1.43757938,1.54240462,0.4338092,0.43042479,1.00025664,0.12594955,cifar10,cnn,42
12,1.36375086,1.46356698,0.46063386,0.45702435,0.99960683,0.12259931,cifar10,cnn,42
13,1.31128673,1.40761583,0.46826086,0.46443722,0.99953619,0.11726529,cifar10,cnn,42
14,1.25007127,1.34223337,0.49073508,0.48670776,1.00213275,0.11464906,cifar10,cnn,42
15,1.18506585,1.27274217,0.50812897,0.5039079,1.00069526,0.11045054,cifar10,cnn,42
16,1.13346257,1.21760879,0.52353934,0.51913398,1.00067393,0.10740124,cifar10,cnn,42
17,1.07284423,1.15275734,0.54184098,0.5372603,1.00027302,0.10232242,cifar10,cnn,42
18,1.03370889,1.11095929,0.55490399,0.55015655,0.99985449,0.09889879,cifar10,cnn,42
19,0.98067635,1.05419834,0.56181434,0.55690827,1.00113079,0.09561034,cifar10,cnn,42
20,0.93843622,1.00901175,0.57924572,0.57418876,0.99702394,0.09379791,cifar10,cnn,42
