epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34583576,2.50971251,0.1499656,0.14957544,0.99949757,0.17689786,mnist,mlp,42
2,2.2346238,2.39147633,0.19525475,0.19449345,1.00167703,0.17241105,mnist,mlp,42
3,2.125499,2.27538676,0.24623166,0.24511732,0.99669731,0.16513824,mnist,mlp,42
4,2.01693882,2.1598178,0.28979869,0.28834854,1.00023594,0.16080124,mnist,mlp,42
5,1.91175516,2.04778422,0.33194645,0.33017686,1.00207804,0.15425766,mnist,mlp,42
6,1.82294311,1.95321512,0.37098771,0.36891425,0.99898369,0.14922832,mnist,mlp,42
7,1.7297891,1.85392738,0.41251675,0.41015426,0.99861881,0.14475449,mnist,mlp,42
8,1.64319468,1.76160604,0.44545781,0.44282037,1.00321424,0.13905641,mnist,mlp,42
9,1.56171778,1.67471219,0.47549275,0.47259377,1.00167579,0.13506084,mnist,mlp,42
10,1.48239241,1.59007045,0.51195518,0.50880742,0.99875077,0.13089276,mnist,mlp,42
11,1.40784804,1.51050533,0.53829379,0.53490939,0.99563929,0.12557301,mnist,mlp,42
12,1.34138114,1.43955997,0.55978634,0.55617683,0.99716261,0.12128347,mnist,mlp,42
13,1.27623725,1.36999157,0.58641333,0.5825897,1.00331435,0.11850183,mnist,mlp,42
14,1.20913561,1.29827971,0.61393727,0.60990996,0.99444653,0.11432097,mnist,mlp,42
15,1.16187771,1.24783846,0.63319705,0.62897599,1.00261554,0.1106465,mnist,mlp,42
16,1.09627584,1.17766139,0.65831844,0.65391307,1.00308378,0.10602472,mnist,mlp,42
17,1.04247562,1.12012665,0.67474208,0.6701614,0.99873655,0.10291572,mnist,mlp,42
18,0.99620396,1.07065156,0.69153081,0.68678336,1.00228911,0.09903238,mnist,mlp,42
19,0.93410871,1.00413948,0.70829387,0.70338779,0.99656646,0.09685396,mnist,mlp,42
20,0.89479136,0.96208455,0.72504819,0.71999123,1.00650731,0.09270348,mnist,mlp,42
21,0.85928296,0.92410356,0.74524262,0.74004213,0.99600485,0.09069723,mnist,mlp,42
22,0.80634649,0.86735582,0.75188915,0.74655212,0.99890176,0.08758459,mnist,mlp,42
23,0.76807576,0.82635951,0.76988945,0.76442254,1.00363952,0.08433271,mnist,mlp,42
