epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.759427,0.81247948,0.5173878,0.51699764,0.99843999,0.17830969,circles,fixed_amplitude,123
2,0.72499353,0.77588222,0.54836735,0.54760605,1.00082694,0.17132858,circles,fixed_amplitude,123
3,0.69217199,0.74098317,0.56125444,0.56014011,0.99724861,0.16604881,circles,fixed_amplitude,123
4,0.66512427,0.71224136,0.5853521,0.58390195,0.99873925,0.16112987,circles,fixed_amplitude,123
5,0.63527478,0.68047713,0.59779925,0.59602966,1.00083874,0.15436556,circles,fixed_amplitude,123
6,0.59819715,0.64094579,0.61018861,0.60811516,0.99916334,0.14953505,circles,fixed_amplitude,123
7,0.57147218,0.61248387,0.63562222,0.63325972,0.99983375,0.14430483,circles,fixed_amplitude,123
8,0.53868442,0.57750292,0.64696499,0.64432755,1.00236982,0.13976747,circles,fixed_amplitude,123
9,0.5129668,0.55008131,0.6590942,0.65619523,0.99661587,0.13458636,circles,fixed_amplitude,123
10,0.50031066,0.53665223,0.67712009,0.67397233,0.99998425,0.13043843,circles,fixed_amplitude,123
11,0.47342825,0.50794963,0.68550139,0.68211698,0.99781808,0.12610975,circles,fixed_amplitude,123
12,0.44893689,0.48179564,0.69785412,0.69424462,1.00004917,0.12179123,circles,fixed_amplitude,123
13,0.42886529,0.46037038,0.71037012,0.70654649,0.99956426,0.11841734,circles,fixed_amplitude,123
14,0.4034619,0.43320732,0.72176756,0.71774024,0.99799502,0.11412588,circles,fixed_amplitude,123
15,0.39986132,0.4294448,0.73280975,0.72858868,0.99826255,0.11164894,circles,fixed_amplitude,123
16,0.37192783,0.39953909,0.73329898,0.72889361,0.99826082,0.10627097,circles,fixed_amplitude,123
17,0.35646122,0.383013,0.74729738,0.7427167,1.00356281,0.10289619,circles,fixed_amplitude,123
18,0.33737169,0.36258391,0.75316947,0.74842203,0.99907831,0.09988185,circles,fixed_amplitude,123
19,0.32444144,0.34876503,0.76499713,0.76009106,0.99980756,0.09652057,circles,fixed_amplitude,123
20,0.31824598,0.34217982,0.76494963,0.75989267,1.00119078,0.09389258,circles,fixed_amplitude,123
21,0.30111769,0.3238327,0.77621122,0.77101072,1.00111172,0.08963398,circles,fixed_amplitude,123
22,0.28937458,0.31126907,0.78739622,0.78205918,1.00149317,0.08696662,circles,fixed_amplitude,123
23,0.27174288,0.29236349,0.7932626,0.78779569,1.00017442,0.08349018,circles,fixed_amplitude,123
24,0.25856162,0.27823814,0.79427015,0.78867971,1.00067531,0.0807964,circles,fixed_amplitude,123
25,0.25413,0.27352337,0.80232688,0.79661892,1.00137578,0.07867642,circles,fixed_amplitude,123
26,0.23561758,0.25364739,0.80810145,0.80228171,1.0024498,0.07627655,circles,fixed_amplitude,123
27,0.22225463,0.23930738,0.81783148,0.81190541,0.99679663,0.07369311,circles,fixed_amplitude,123
28,0.21620322,0.23283506,0.81900621,0.81297898,1.00139033,0.0720332,circles,fixed_amplitude,123
29,0.2132884,0.22973799,0.82255985,0.81643642,1.00364003,0.06898657,circles,fixed_amplitude,123
30,0.20753656,0.2235826,0.8239875,0.81777254,0.99858048,0.0676794,circles,fixed_amplitude,123
31,0.189823,0.20453541,0.82602523,0.81972321,0.99742162,0.0641682,circles,fixed_amplitude,123
32,0.19085388,0.20568159,0.83156121,0.82517638,1.00037516,0.06220067,circles,fixed_amplitude,123
33,0.17840019,0.19229281,0.83366655,0.82720295,1.00102127,0.05976534,circles,fixed_amplitude,123
34,0.17033966,0.18363497,0.83746871,0.83093018,1.0002248,0.0586485,circles,fixed_amplitude,123
35,0.17195501,0.18540648,0.84538507,0.83877526,1.00285488,0.05603924,circles,fixed_amplitude,123
36,0.16232093,0.17504659,0.84316762,0.83649001,1.00002781,0.05457703,circles,fixed_amplitude,123
37,0.14938894,0.16112588,0.84798959,0.84124749,0.99728946,0.05262354,circles,fixed_amplitude,123
38,0.1478572,0.15949818,0.84860075,0.8417973,1.0014895,0.0520788,circles,fixed_amplitude,123
39,0.14080698,0.15191564,0.85039559,0.84353378,1.00035871,0.05042154,circles,fixed_amplitude,123
40,0.13743158,0.14829574,0.85321204,0.84629472,0.99873529,0.04743708,circles,fixed_amplitude,123
41,0.13777165,0.1486841,0.85512417,0.84815405,0.99937104,0.0479474,circles,fixed_amplitude,123
42,0.13755737,0.14847381,0.85633747,0.84931712,1.0005075,0.04448753,circles,fixed_amplitude,123
43,0.12674265,0.13681978,0.85774804,0.85067991,0.99773113,0.0430885,circles,fixed_amplitude,123
44,0.11678067,0.12608284,0.86143901,0.85432544,0.99986622,0.04238985,circles,fixed_amplitude,123
45,0.11654535,0.12584551,0.86495645,0.85779964,1.00245866,0.04073089,circles,fixed_amplitude,123
46,0.11007482,0.11887415,0.86621789,0.85901996,1.00018639,0.04033992,circles,fixed_amplitude,123
47,0.11073406,0.11960138,0.86589532,0.85865828,0.99513972,0.03840629,circles,fixed_amplitude,123
48,0.10380465,0.11213112,0.86742847,0.86015422,0.99814668,0.03686479,circles,fixed_amplitude,123
49,0.09751028,0.10534481,0.86794183,0.86063218,0.99823195,0.03731916,circles,fixed_amplitude,123
50,0.0961871,0.10392783,0.86946501,0.86212169,1.00207917,0.03502678,circles,fixed_amplitude,123
51,0.09622782,0.10398411,0.87056323,0.86318788,0.99816178,0.034913,circles,fixed_amplitude,123
52,0.10044593,0.10855477,0.86933568,0.86192986,1.00201696,0.03367714,circles,fixed_amplitude,123
53,0.08495977,0.09182886,0.87478713,0.86735234,0.99950191,0.03187468,circles,fixed_amplitude,123
54,0.08292109,0.08963532,0.87480815,0.86734579,0.99889172,0.03137787,circles,fixed_amplitude,123
55,0.09072504,0.09808186,0.87385761,0.86636903,0.99933724,0.03019649,circles,fixed_amplitude,123
56,0.08133743,0.08794242,0.8760497,0.86853618,1.00124893,0.02945034,circles,fixed_amplitude,123
57,0.0843212,0.09117804,0.87510576,0.86756851,1.00002194,0.02768659,circles,fixed_amplitude,123
58,0.08225153,0.08894921,0.8778408,0.87028098,1.00057193,0.02858452,circles,fixed_amplitude,123
59,0.08032485,0.08687438,0.87780337,0.87022208,1.00106691,0.02670787,circles,fixed_amplitude,123
60,0.07001186,0.07572797,0.87848574,0.87088404,0.99770731,0.02527601,circles,fixed_amplitude,123
