epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.76793942,0.82158657,0.5247997,0.52440953,1.00379326,0.17724363,circles,fixed_amplitude,256
2,0.72109503,0.77171008,0.55251441,0.55175311,1.00045239,0.17179704,circles,fixed_amplitude,256
3,0.68590371,0.73427285,0.56393292,0.56281858,0.99576123,0.16582132,circles,fixed_amplitude,256
4,0.6555694,0.70200962,0.576445,0.57499484,0.99955611,0.15999765,circles,fixed_amplitude,256
5,0.63058875,0.67545767,0.59811423,0.59634463,1.00100126,0.15477428,circles,fixed_amplitude,256
6,0.59493664,0.63745228,0.61624599,0.61417254,1.00070204,0.1492697,circles,fixed_amplitude,256
7,0.56562684,0.60621904,0.6286208,0.62625831,1.00455486,0.1440321,circles,fixed_amplitude,256
8,0.5501441,0.58978841,0.64705785,0.64442041,1.00285668,0.14086757,circles,fixed_amplitude,256
9,0.51379902,0.55097374,0.65821851,0.65531954,1.00249015,0.13448234,circles,fixed_amplitude,256
10,0.49635261,0.53240668,0.67288935,0.6697416,0.99880402,0.13091882,circles,fixed_amplitude,256
11,0.47487181,0.50949846,0.69078353,0.68739912,0.99903319,0.12566518,circles,fixed_amplitude,256
12,0.45937323,0.49299583,0.69593634,0.69232683,0.99909218,0.12251893,circles,fixed_amplitude,256
13,0.42904134,0.46055936,0.71217957,0.70835594,0.99974113,0.11745198,circles,fixed_amplitude,256
14,0.41029747,0.44054684,0.72443301,0.72040569,1.00035983,0.11554043,circles,fixed_amplitude,256
15,0.38698548,0.41561635,0.73432855,0.73010748,0.99913616,0.10971719,circles,fixed_amplitude,256
16,0.37701194,0.40500062,0.74340796,0.73900259,0.99832049,0.10694589,circles,fixed_amplitude,256
17,0.36184121,0.38879373,0.75127962,0.74669894,1.00160007,0.10316128,circles,fixed_amplitude,256
18,0.34217588,0.36774712,0.75706661,0.75231917,1.00253178,0.10012499,circles,fixed_amplitude,256
19,0.3262407,0.35069919,0.75747244,0.75256637,1.00308025,0.09585584,circles,fixed_amplitude,256
20,0.31066074,0.33402412,0.76851075,0.76345379,1.00352453,0.0937401,circles,fixed_amplitude,256
21,0.29812381,0.32061299,0.77951818,0.77431768,1.00117844,0.09003471,circles,fixed_amplitude,256
22,0.28137335,0.30266246,0.78555432,0.78021729,1.0000585,0.08634889,circles,fixed_amplitude,256
23,0.27381205,0.29458968,0.79037733,0.78491043,0.99938419,0.08362281,circles,fixed_amplitude,256
24,0.25964805,0.27940724,0.79574698,0.79015654,1.00021941,0.08145751,circles,fixed_amplitude,256
25,0.25237863,0.27163834,0.79835563,0.79264767,1.00309834,0.07943753,circles,fixed_amplitude,256
26,0.23436852,0.25230275,0.80868151,0.80286176,0.99770845,0.07661508,circles,fixed_amplitude,256
27,0.23053718,0.24822542,0.81199338,0.8060673,0.99832782,0.0735617,circles,fixed_amplitude,256
28,0.22166252,0.23871433,0.81547664,0.80944941,1.0019574,0.07108343,circles,fixed_amplitude,256
29,0.21541612,0.2320298,0.81834363,0.81222019,1.00032335,0.06948531,circles,fixed_amplitude,256
30,0.2023162,0.21795861,0.82425381,0.81803886,0.99912888,0.06763298,circles,fixed_amplitude,256
31,0.19679636,0.21204924,0.82923024,0.82292823,0.9997266,0.06408415,circles,fixed_amplitude,256
32,0.19583052,0.21104487,0.83320571,0.82682089,1.00063208,0.06189994,circles,fixed_amplitude,256
33,0.17855603,0.19246079,0.83731184,0.83084824,1.00144652,0.06066922,circles,fixed_amplitude,256
34,0.18365171,0.19798605,0.83751527,0.83097674,1.00021765,0.05976861,circles,fixed_amplitude,256
35,0.16611464,0.17910924,0.84278405,0.83617424,0.99651546,0.05684965,circles,fixed_amplitude,256
36,0.15624852,0.16849812,0.84638335,0.83970574,1.00086048,0.05486027,circles,fixed_amplitude,256
37,0.154738,0.1668952,0.84345799,0.83671588,1.00112073,0.05393626,circles,fixed_amplitude,256
38,0.14852141,0.16021468,0.84991208,0.84310863,0.99919969,0.05134104,circles,fixed_amplitude,256
39,0.14467247,0.1560861,0.84980402,0.84294221,1.00169136,0.04987903,circles,fixed_amplitude,256
40,0.14067992,0.15180086,0.85537403,0.84845672,1.00155775,0.04813632,circles,fixed_amplitude,256
41,0.13021241,0.14052612,0.85853912,0.851569,0.99757801,0.04628446,circles,fixed_amplitude,256
