epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35484114,2.51934699,0.13812967,0.1377395,1.00087864,0.17847501,mnist,fixed_phase,256
2,2.2453714,2.40297833,0.17988065,0.17911935,1.00019209,0.17224214,mnist,fixed_phase,256
3,2.12898702,2.27912076,0.2312748,0.23016047,1.00364067,0.16523822,mnist,fixed_phase,256
4,2.02674586,2.17031957,0.27173043,0.27028027,1.00177765,0.16034972,mnist,fixed_phase,256
5,1.92739322,2.064535,0.30473147,0.30296187,0.99919054,0.15425622,mnist,fixed_phase,256
6,1.82257784,1.95282375,0.34514667,0.34307321,1.00024188,0.15039961,mnist,fixed_phase,256
7,1.73995155,1.86481915,0.37469387,0.37233138,1.00148717,0.14430485,mnist,fixed_phase,256
8,1.64965363,1.76853043,0.40753882,0.40490138,1.00340423,0.13982513,mnist,fixed_phase,256
9,1.57044463,1.68407045,0.43589102,0.43299205,0.9986995,0.13521728,mnist,fixed_phase,256
10,1.49794742,1.60675535,0.46418434,0.46103659,1.00270105,0.13006266,mnist,fixed_phase,256
11,1.41804202,1.52144264,0.49488963,0.49150523,0.99717747,0.12621903,mnist,fixed_phase,256
12,1.34803053,1.44669605,0.5230839,0.51947439,0.99628113,0.12275792,mnist,fixed_phase,256
13,1.28569776,1.38014705,0.54441022,0.54058659,0.99766595,0.11860592,mnist,fixed_phase,256
14,1.2304471,1.32116239,0.56076285,0.55673553,1.0012535,0.11409892,mnist,fixed_phase,256
15,1.17225167,1.25897993,0.58316653,0.57894546,1.00226112,0.11011217,mnist,fixed_phase,256
16,1.10886193,1.19118184,0.60606946,0.60166409,0.99821466,0.10589801,mnist,fixed_phase,256
17,1.05675413,1.13546874,0.62389146,0.61931078,0.99827081,0.10408181,mnist,fixed_phase,256
18,0.99696374,1.07146812,0.64217449,0.63742705,1.00180904,0.09930235,mnist,fixed_phase,256
19,0.95030025,1.02154491,0.65631014,0.65140407,1.00110702,0.09646295,mnist,fixed_phase,256
20,0.90865657,0.9769925,0.66842521,0.66336824,0.99822693,0.09318486,mnist,fixed_phase,256
21,0.8593401,0.924165,0.69068564,0.68548514,1.00292655,0.09064593,mnist,fixed_phase,256
22,0.81811483,0.88001457,0.70235827,0.69702124,1.00289835,0.08757997,mnist,fixed_phase,256
