epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,1.47869078,1.58199001,0.28697252,0.28658236,0.99630785,0.17772091,qam16,fixed_phase,1024
2,1.40993693,1.50890311,0.3232586,0.3224973,1.00101181,0.17108449,qam16,fixed_phase,1024
3,1.33576779,1.42996461,0.35430088,0.35318654,1.00270411,0.16505922,qam16,fixed_phase,1024
4,1.26976202,1.35971135,0.38570171,0.38425156,0.99988494,0.15977089,qam16,fixed_phase,1024
5,1.21147497,1.29767628,0.4187678,0.41699821,1.00055097,0.15444092,qam16,fixed_phase,1024
6,1.14864143,1.23072618,0.44693864,0.44486518,1.0014359,0.14905052,qam16,fixed_phase,1024
7,1.09770968,1.1764868,0.46845887,0.46609637,0.99975259,0.14434712,qam16,fixed_phase,1024
8,1.04121724,1.1162491,0.49949539,0.49685795,0.99947355,0.14043127,qam16,fixed_phase,1024
9,1.00295651,1.07552307,0.51591958,0.5130206,1.00202829,0.1345507,qam16,fixed_phase,1024
10,0.94552597,1.0142071,0.53389596,0.53074821,1.00081381,0.12991676,qam16,fixed_phase,1024
11,0.89622658,0.96157752,0.5591193,0.5557349,1.00130199,0.12719733,qam16,fixed_phase,1024
12,0.85317644,0.91562242,0.57992227,0.57631277,1.00038096,0.12264868,qam16,fixed_phase,1024
13,0.82001547,0.88025504,0.5980424,0.59421876,1.00083706,0.11819476,qam16,fixed_phase,1024
14,0.78188686,0.83953183,0.60968645,0.60565913,0.99759016,0.11585468,qam16,fixed_phase,1024
15,0.7401701,0.7949311,0.63298135,0.62876028,0.99949878,0.11005963,qam16,fixed_phase,1024
16,0.70147281,0.75354889,0.64835525,0.64394988,0.99714843,0.10639718,qam16,fixed_phase,1024
17,0.67116871,0.72116216,0.66271495,0.65813427,1.00173879,0.10450971,qam16,fixed_phase,1024
18,0.65070069,0.69932838,0.67281159,0.66806414,0.99860452,0.10014352,qam16,fixed_phase,1024
