epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.3553457,2.5198868,0.13220479,0.13181462,0.99869299,0.1768273,cifar10,mlp,1024
2,2.24015442,2.39739516,0.18156457,0.18080327,1.00101934,0.17122496,cifar10,mlp,1024
3,2.1295154,2.27968639,0.21697037,0.21585603,0.99827073,0.16523431,cifar10,mlp,1024
4,2.0234836,2.16682621,0.24620751,0.24475736,0.9995157,0.16009969,cifar10,mlp,1024
5,1.93823329,2.07614638,0.2723774,0.2706078,0.9969498,0.15474901,cifar10,mlp,1024
6,1.83555861,1.96673216,0.29685084,0.29477739,1.00009774,0.15062309,cifar10,mlp,1024
7,1.74916966,1.87469879,0.32843509,0.32607259,0.99812592,0.14485032,cifar10,mlp,1024
8,1.66336333,1.78322807,0.36034271,0.35770527,0.99992206,0.14076998,cifar10,mlp,1024
9,1.5905303,1.70560938,0.37628372,0.37338475,0.99951141,0.13448857,cifar10,mlp,1024
10,1.51633935,1.62648323,0.39550844,0.39236068,1.00251188,0.12988867,cifar10,mlp,1024
11,1.45190933,1.55777947,0.4191867,0.4158023,0.99917627,0.1260478,cifar10,mlp,1024
12,1.38079248,1.48185591,0.43975967,0.43615016,0.9971548,0.12167655,cifar10,mlp,1024
13,1.31018384,1.40643192,0.45992088,0.45609725,1.00092137,0.11768145,cifar10,mlp,1024
14,1.24762932,1.33961139,0.47705999,0.47303268,1.00110143,0.11476281,cifar10,mlp,1024
15,1.19193675,1.2801214,0.48630775,0.48208668,1.00033169,0.10955812,cifar10,mlp,1024
16,1.13312377,1.21724484,0.50889526,0.50448989,1.00042977,0.10623323,cifar10,mlp,1024
17,1.08730257,1.16829264,0.51875386,0.51417318,0.99764588,0.10270157,cifar10,mlp,1024
18,1.03157156,1.10866223,0.53102429,0.52627685,0.99922818,0.09942661,cifar10,mlp,1024
19,0.98636674,1.06031534,0.54535446,0.54044839,0.99802676,0.09678289,cifar10,mlp,1024
20,0.9497777,1.02120617,0.55642799,0.55137102,0.99797167,0.09242024,cifar10,mlp,1024
21,0.90031581,0.96823174,0.56542082,0.56022032,0.99913158,0.09072437,cifar10,mlp,1024
22,0.86501497,0.93046325,0.57578547,0.57044844,1.00146616,0.08642837,cifar10,mlp,1024
23,0.82449482,0.88705981,0.58701523,0.58154832,0.99702034,0.08400845,cifar10,mlp,1024
24,0.78962757,0.84971815,0.59481862,0.58922818,0.99841584,0.08177384,cifar10,mlp,1024
25,0.74857158,0.80569715,0.6008484,0.59514044,1.00002334,0.07857284,cifar10,mlp,1024
26,0.7267082,0.78231701,0.60794554,0.6021258,0.99844575,0.07550758,cifar10,mlp,1024
27,0.68537467,0.73796086,0.61807768,0.6121516,1.00134622,0.07374598,cifar10,mlp,1024
28,0.652471,0.70266357,0.6258396,0.61981238,0.99892777,0.07055731,cifar10,mlp,1024
29,0.6270293,0.67538812,0.63225472,0.62613128,0.99683905,0.06870816,cifar10,mlp,1024
30,0.60018746,0.64659196,0.63598786,0.6297729,0.99968473,0.06692547,cifar10,mlp,1024
31,0.57457293,0.61910572,0.64289394,0.63659193,0.99951363,0.06469279,cifar10,mlp,1024
32,0.54662227,0.58909014,0.64969266,0.64330783,0.99760795,0.06297944,cifar10,mlp,1024
33,0.53407671,0.57566706,0.65603214,0.64956854,0.99846326,0.06063457,cifar10,mlp,1024
34,0.50622385,0.54573551,0.65878413,0.6522456,1.00083993,0.05802126,cifar10,mlp,1024
35,0.49295476,0.53151696,0.66178884,0.65517903,0.99800072,0.05793627,cifar10,mlp,1024
36,0.46129195,0.49745639,0.66641071,0.6597331,0.99796858,0.05455633,cifar10,mlp,1024
