epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35556053,2.52011664,0.14108792,0.14069776,1.00213622,0.17766435,cifar10,mlp,8192
2,2.2351929,2.39208538,0.17405401,0.17329271,1.00212666,0.1713517,cifar10,mlp,8192
3,2.14077552,2.29174057,0.21014837,0.20903403,0.99853378,0.16612387,cifar10,mlp,8192
4,2.0246818,2.16810929,0.23992655,0.23847639,1.00210065,0.15953227,cifar10,mlp,8192
5,1.93589783,2.07364474,0.26608611,0.26431651,1.0004526,0.15493386,cifar10,mlp,8192
6,1.83479691,1.96591602,0.30697449,0.30490104,1.00235131,0.14922144,cifar10,mlp,8192
7,1.75056013,1.87618905,0.3270008,0.3246383,0.99852206,0.14468194,cifar10,mlp,8192
8,1.66816139,1.78837189,0.354949,0.35231156,1.00020393,0.13910495,cifar10,mlp,8192
9,1.59522048,1.71063891,0.37346549,0.37056652,1.00148785,0.13645611,cifar10,mlp,8192
10,1.51064712,1.62037752,0.39582749,0.39267974,0.99625202,0.13114486,cifar10,mlp,8192
11,1.4410801,1.5461606,0.41502323,0.41163883,0.99987618,0.12821008,cifar10,mlp,8192
12,1.37898001,1.47991078,0.43953865,0.43592914,0.99882196,0.12161783,cifar10,mlp,8192
13,1.30826377,1.40437079,0.453991,0.45016737,1.00164709,0.11819685,cifar10,mlp,8192
14,1.24880061,1.34086903,0.47209976,0.46807244,0.99878037,0.11345859,cifar10,mlp,8192
15,1.19689333,1.2854447,0.48932744,0.48510637,0.99996934,0.11206871,cifar10,mlp,8192
16,1.14484084,1.22983176,0.5035656,0.49916023,1.00089216,0.10615431,cifar10,mlp,8192
17,1.08072486,1.16122498,0.5182744,0.51369371,1.00135036,0.10283827,cifar10,mlp,8192
18,1.04192552,1.11978995,0.5357214,0.53097396,0.99831822,0.09918036,cifar10,mlp,8192
19,0.98382608,1.0575842,0.54195868,0.53705261,1.00084686,0.09728893,cifar10,mlp,8192
20,0.93784267,1.00837356,0.55856076,0.5535038,1.00097063,0.09263367,cifar10,mlp,8192
21,0.90399156,0.97218478,0.56679401,0.56159352,1.00168583,0.08956892,cifar10,mlp,8192
22,0.8595272,0.92456027,0.58454875,0.57921172,1.00043982,0.08777916,cifar10,mlp,8192
23,0.8175334,0.87957014,0.59080971,0.5853428,0.99843769,0.0847119,cifar10,mlp,8192
24,0.79029544,0.85043684,0.58785005,0.58225961,1.00297718,0.08236045,cifar10,mlp,8192
25,0.7456231,0.80252367,0.60680089,0.60109293,1.00266688,0.07845353,cifar10,mlp,8192
26,0.72129295,0.77648737,0.60993368,0.60411393,1.00173011,0.07775492,cifar10,mlp,8192
27,0.68816857,0.74096912,0.61561197,0.60968589,0.99898361,0.07399286,cifar10,mlp,8192
