epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35474717,2.51924645,0.12379917,0.123409,1.00319155,0.17769969,cifar10,fixed_phase,8192
2,2.23989046,2.39711266,0.17000667,0.16924537,1.00243505,0.17191519,cifar10,fixed_phase,8192
3,2.13527358,2.28585064,0.2001068,0.19899247,0.99852114,0.16698428,cifar10,fixed_phase,8192
4,2.03528706,2.17946582,0.22787742,0.22642726,1.00116759,0.16036007,cifar10,fixed_phase,8192
5,1.93439478,2.07203474,0.25844646,0.25667686,1.00085448,0.15466613,cifar10,fixed_phase,8192
6,1.84738592,1.97940467,0.28074557,0.27867212,0.99742253,0.14978719,cifar10,fixed_phase,8192
7,1.75582155,1.88182805,0.3042331,0.30187061,0.99819674,0.14389539,cifar10,fixed_phase,8192
8,1.66917933,1.78946318,0.33368576,0.33104832,0.99771588,0.14053533,cifar10,fixed_phase,8192
9,1.59823472,1.71387124,0.35219951,0.34930053,0.99761449,0.13579136,cifar10,fixed_phase,8192
10,1.52628263,1.63714877,0.37588116,0.3727334,0.99934583,0.13135204,cifar10,fixed_phase,8192
11,1.45234234,1.55824406,0.38711872,0.38373432,0.99996218,0.12589087,cifar10,fixed_phase,8192
12,1.37971943,1.48070432,0.40858513,0.40497562,1.0013175,0.12133291,cifar10,fixed_phase,8192
13,1.32260538,1.41976596,0.42432957,0.42050593,1.00249,0.11727912,cifar10,fixed_phase,8192
14,1.2578742,1.35061158,0.43726565,0.43323833,1.00061662,0.11421903,cifar10,fixed_phase,8192
15,1.20190872,1.29083114,0.45397849,0.44975742,1.00414247,0.10971784,cifar10,fixed_phase,8192
16,1.15168734,1.23718654,0.46930483,0.46489946,1.00048116,0.10617727,cifar10,fixed_phase,8192
17,1.09203932,1.17338221,0.48280705,0.47822637,1.00094807,0.10334247,cifar10,fixed_phase,8192
18,1.0465033,1.12470983,0.49619368,0.49144624,1.00093864,0.10070633,cifar10,fixed_phase,8192
19,0.99563744,1.07028106,0.5083127,0.50340663,0.99774471,0.09648756,cifar10,fixed_phase,8192
20,0.96306093,1.03548837,0.51556363,0.51050667,0.99843958,0.09383176,cifar10,fixed_phase,8192
21,0.91369451,0.98261968,0.52419027,0.51898977,1.00147078,0.09045586,cifar10,fixed_phase,8192
22,0.86789964,0.93356617,0.53716175,0.53182472,0.99912367,0.08725512,cifar10,fixed_phase,8192
23,0.84001049,0.90375285,0.54600882,0.54054192,0.99688656,0.0838001,cifar10,fixed_phase,8192
24,0.80511106,0.86637994,0.55462392,0.54903347,0.9998082,0.08297808,cifar10,fixed_phase,8192
25,0.76213739,0.8202982,0.56615165,0.56044369,0.99980797,0.07855,cifar10,fixed_phase,8192
26,0.72948666,0.78530808,0.56797367,0.56215393,1.00458906,0.07609782,cifar10,fixed_phase,8192
27,0.70340081,0.75737008,0.58045511,0.57452903,1.00105549,0.07418198,cifar10,fixed_phase,8192
28,0.66648246,0.71775288,0.5829602,0.57693298,0.99841076,0.07107013,cifar10,fixed_phase,8192
29,0.63667806,0.68578102,0.59367906,0.58755563,1.00302376,0.06915455,cifar10,fixed_phase,8192
30,0.61030297,0.65748957,0.59906607,0.59285111,1.00096114,0.06660589,cifar10,fixed_phase,8192
31,0.58290009,0.62807828,0.60555497,0.59925295,0.99827481,0.06415492,cifar10,fixed_phase,8192
32,0.55879916,0.60221307,0.61410648,0.60772165,1.00085201,0.06189715,cifar10,fixed_phase,8192
33,0.53822691,0.58014046,0.61309333,0.60662973,0.99767925,0.06060024,cifar10,fixed_phase,8192
34,0.51800808,0.55843951,0.62128608,0.61474755,1.00127984,0.05858956,cifar10,fixed_phase,8192
35,0.49756407,0.53648684,0.6244673,0.61785749,1.00004684,0.05591089,cifar10,fixed_phase,8192
36,0.47660593,0.51397096,0.6300936,0.62341599,0.99976884,0.05494227,cifar10,fixed_phase,8192
37,0.45794825,0.49392756,0.63450125,0.62775915,0.99792826,0.05411887,cifar10,fixed_phase,8192
38,0.43826789,0.47277325,0.63817658,0.63137313,0.998024,0.05182218,cifar10,fixed_phase,8192
39,0.42897828,0.4628216,0.64255487,0.63569307,0.99723949,0.04902525,cifar10,fixed_phase,8192
40,0.41147789,0.44400578,0.64322033,0.63630301,1.00131472,0.0476171,cifar10,fixed_phase,8192
41,0.39182045,0.4228553,0.64584775,0.63887763,1.00145625,0.04589662,cifar10,fixed_phase,8192
42,0.38262204,0.41298661,0.64950624,0.64248589,0.99824772,0.04556219,cifar10,fixed_phase,8192
43,0.36562045,0.39469041,0.64939684,0.64232871,0.99842023,0.04449529,cifar10,fixed_phase,8192
44,0.35607968,0.38444324,0.65399443,0.64688085,0.99965848,0.04214296,cifar10,fixed_phase,8192
45,0.33859933,0.36561911,0.65598162,0.64882481,1.00159567,0.04058254,cifar10,fixed_phase,8192
46,0.32316281,0.34899628,0.65952508,0.65232715,1.00048164,0.03930712,cifar10,fixed_phase,8192
47,0.31579592,0.3410841,0.66197062,0.65473357,0.99977022,0.03985567,cifar10,fixed_phase,8192
48,0.30066283,0.32477988,0.66336876,0.6560945,0.99968839,0.03722683,cifar10,fixed_phase,8192
49,0.29730179,0.3211887,0.666186,0.65887635,1.00145143,0.03543336,cifar10,fixed_phase,8192
50,0.28275053,0.30550511,0.6696209,0.66227758,1.0012054,0.03450868,cifar10,fixed_phase,8192
51,0.27743786,0.29980029,0.66806297,0.66068762,0.99997844,0.03413996,cifar10,fixed_phase,8192
52,0.26307856,0.28431648,0.67104354,0.66363773,1.00342795,0.03385052,cifar10,fixed_phase,8192
