epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,1.47768477,1.58091372,0.2924761,0.29208594,0.99777879,0.17820883,qam16,cnn,42
2,1.40326082,1.50175838,0.33901246,0.33825116,0.99828596,0.17132275,qam16,cnn,42
3,1.34460554,1.43942559,0.37506902,0.37395468,0.99764047,0.16555661,qam16,cnn,42
4,1.27006001,1.36003045,0.41807622,0.41662607,1.00304104,0.15992969,qam16,cnn,42
5,1.20847842,1.29446652,0.45248433,0.45071474,1.00038645,0.15464367,qam16,cnn,42
6,1.15367642,1.23612098,0.487513,0.48543955,0.9969995,0.14989925,qam16,cnn,42
7,1.08089449,1.15846486,0.51503914,0.51267665,1.00025726,0.14567968,qam16,cnn,42
8,1.02513332,1.09900615,0.54476271,0.54212527,1.00504194,0.13986817,qam16,cnn,42
9,0.97453764,1.04504802,0.57059909,0.56770012,1.00026111,0.13500821,qam16,cnn,42
10,0.93414666,1.00200122,0.59420082,0.59105306,1.00023934,0.13003484,qam16,cnn,42
11,0.88534557,0.94990309,0.61750092,0.61411652,1.00201406,0.12656857,qam16,cnn,42
12,0.83787968,0.89920605,0.6420519,0.63844239,1.00101189,0.12141384,qam16,cnn,42
13,0.80095679,0.85979629,0.65899291,0.65516928,1.0000154,0.11760687,qam16,cnn,42
14,0.75757086,0.81342313,0.67808777,0.67406045,1.00073202,0.11457678,qam16,cnn,42
15,0.71920076,0.77241035,0.7001807,0.69595963,1.0036294,0.11129244,qam16,cnn,42
16,0.68922705,0.74039403,0.71661071,0.71220534,1.00120529,0.1078567,qam16,cnn,42
17,0.64807085,0.69634381,0.73627209,0.73169141,0.99901881,0.10373262,qam16,cnn,42
18,0.61588274,0.66190845,0.74912431,0.74437686,1.00063242,0.10026684,qam16,cnn,42
19,0.59197623,0.6363571,0.76286173,0.75795566,1.00123734,0.09640546,qam16,cnn,42
20,0.57071598,0.61363694,0.77286838,0.76781142,0.99822699,0.09320406,qam16,cnn,42
21,0.53032918,0.57033492,0.79055645,0.78535595,1.0001155,0.09036743,qam16,cnn,42
22,0.50349672,0.54159201,0.79715389,0.79181685,1.00172738,0.0871247,qam16,cnn,42
23,0.47968618,0.51608611,0.81084018,0.80537328,1.00079916,0.08394658,qam16,cnn,42
24,0.46155389,0.49667809,0.82072048,0.81513003,0.99858917,0.08162202,qam16,cnn,42
25,0.43556292,0.46880194,0.83199493,0.82628697,1.00033138,0.07944303,qam16,cnn,42
26,0.41589417,0.44771902,0.83703449,0.83121475,0.99738556,0.07560825,qam16,cnn,42
27,0.39078317,0.42076648,0.84740614,0.84148006,1.0015227,0.07381629,qam16,cnn,42
28,0.37889021,0.40803706,0.85489771,0.84887049,1.00095072,0.07067528,qam16,cnn,42
29,0.35175026,0.37887854,0.86484128,0.85871785,1.00103932,0.06912586,qam16,cnn,42
30,0.34939169,0.37640549,0.8679849,0.86176994,1.00078181,0.06700588,qam16,cnn,42
31,0.31981716,0.34460487,0.87507011,0.86876809,1.00106363,0.06436078,qam16,cnn,42
32,0.31954594,0.34437193,0.88297429,0.87658946,0.99768089,0.06283632,qam16,cnn,42
33,0.29799854,0.32120469,0.88669235,0.88022875,0.99916433,0.06049114,qam16,cnn,42
34,0.27828067,0.30000097,0.89158463,0.8850461,1.00091164,0.05975901,qam16,cnn,42
35,0.27107358,0.29227877,0.89779378,0.89118397,1.00203585,0.05724428,qam16,cnn,42
36,0.24979509,0.26937856,0.90129796,0.89462035,1.00129933,0.05550539,qam16,cnn,42
37,0.25137937,0.27112932,0.90552263,0.89878053,0.99842797,0.05268645,qam16,cnn,42
38,0.2262659,0.24408009,0.91282707,0.90602362,1.0004803,0.05225728,qam16,cnn,42
39,0.21837814,0.23560662,0.91266336,0.90580156,1.00006016,0.04912494,qam16,cnn,42
