epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35643324,2.52105032,0.11626482,0.11587465,0.99863259,0.17736271,mnist,random_unitary,42
2,2.25206177,2.4101383,0.14792024,0.14715894,1.00157924,0.17142742,mnist,random_unitary,42
3,2.14007469,2.29099031,0.18282503,0.1817107,1.00009815,0.16544246,mnist,random_unitary,42
4,2.04336195,2.18811273,0.20486932,0.20341917,0.99992433,0.15965365,mnist,random_unitary,42
5,1.9477431,2.08633285,0.23925723,0.23748764,1.00274358,0.15465183,mnist,random_unitary,42
6,1.85280899,1.9852153,0.26293672,0.26086327,0.99878696,0.14925608,mnist,random_unitary,42
7,1.76213432,1.88859386,0.28486404,0.28250154,1.0028606,0.14477538,mnist,random_unitary,42
8,1.67872437,1.79969606,0.30713569,0.30449825,1.00133404,0.13972954,mnist,random_unitary,42
9,1.59969067,1.71543252,0.3292454,0.32634642,0.99971751,0.13489865,mnist,random_unitary,42
10,1.52652582,1.63740962,0.3493475,0.34619975,0.99838851,0.13132583,mnist,random_unitary,42
11,1.45499567,1.56109086,0.3679291,0.3645447,1.00170733,0.12573533,mnist,random_unitary,42
12,1.38636823,1.48783977,0.38999722,0.38638772,1.00559514,0.12237691,mnist,random_unitary,42
13,1.32703269,1.42451852,0.40792148,0.40409785,0.99395745,0.11848705,mnist,random_unitary,42
14,1.26485039,1.35810208,0.42353009,0.41950277,1.00112909,0.11461898,mnist,random_unitary,42
15,1.21529708,1.30521003,0.44494102,0.44071996,1.00237339,0.11040249,mnist,random_unitary,42
16,1.16452569,1.25097798,0.45491181,0.45050645,0.99913701,0.1062648,mnist,random_unitary,42
17,1.0967131,1.17840414,0.47274645,0.46816577,0.9997228,0.10357751,mnist,random_unitary,42
18,1.05003392,1.1285043,0.48550921,0.48076177,0.99887944,0.09988689,mnist,random_unitary,42
19,1.00653034,1.08199061,0.50183797,0.4969319,0.99913552,0.09628471,mnist,random_unitary,42
20,0.9555281,1.02738903,0.51656581,0.51150885,0.9965516,0.0927889,mnist,random_unitary,42
21,0.91094147,0.97965896,0.52660455,0.52140406,1.00135754,0.0905461,mnist,random_unitary,42
22,0.87075488,0.93663744,0.53919312,0.53385609,1.00129505,0.0873641,mnist,random_unitary,42
23,0.82756002,0.89035761,0.55115457,0.54568767,1.00222428,0.08452923,mnist,random_unitary,42
24,0.7898014,0.84990521,0.56375919,0.55816874,1.00165849,0.08124051,mnist,random_unitary,42
25,0.76023115,0.81824649,0.57431478,0.56860682,0.99977828,0.07842466,mnist,random_unitary,42
26,0.73310505,0.78920335,0.58592924,0.5801095,0.99887638,0.07575205,mnist,random_unitary,42
27,0.70811793,0.76244912,0.59198477,0.5860587,0.99817867,0.07423482,mnist,random_unitary,42
28,0.66854661,0.71997582,0.60278598,0.59675875,1.00117307,0.07193023,mnist,random_unitary,42
29,0.62850924,0.6769822,0.61571552,0.60959209,1.00134564,0.06840863,mnist,random_unitary,42
