epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.75731203,0.81021677,0.52849122,0.52810106,0.99866479,0.17734991,circles,mlp,8192
2,0.71842196,0.76884937,0.55401194,0.55325064,0.99739658,0.17109958,circles,mlp,8192
3,0.68000094,0.72795383,0.58246174,0.58134741,1.00037925,0.16562988,circles,mlp,8192
4,0.64707898,0.69291775,0.60755584,0.60610569,1.00011572,0.16040883,circles,mlp,8192
5,0.62159936,0.66582865,0.61604962,0.61428002,0.99822266,0.15421993,circles,mlp,8192
6,0.58699482,0.62894292,0.64195257,0.63987912,1.00075578,0.14954927,circles,mlp,8192
7,0.56106607,0.60133097,0.66477747,0.66241497,1.00549536,0.14440474,circles,mlp,8192
8,0.52861435,0.56670718,0.68321258,0.68057514,0.99653787,0.14097807,circles,mlp,8192
9,0.51642611,0.5537909,0.69582401,0.69292504,1.00131677,0.13589118,circles,mlp,8192
10,0.48103999,0.51598178,0.71238509,0.70923733,1.00222749,0.13039235,circles,mlp,8192
11,0.46325307,0.4970325,0.72442997,0.72104557,1.00338039,0.12595071,circles,mlp,8192
12,0.43700421,0.46898958,0.735608,0.7319985,0.99668257,0.12216245,circles,mlp,8192
13,0.42318633,0.45427424,0.75421729,0.75039366,0.99939569,0.11755721,circles,mlp,8192
14,0.39055051,0.41934403,0.76755265,0.76352533,1.00055442,0.11439507,circles,mlp,8192
15,0.37080235,0.39823592,0.7813104,0.77708934,0.99673732,0.11012198,circles,mlp,8192
16,0.35495019,0.38130105,0.78877095,0.78436558,0.99898182,0.10645588,circles,mlp,8192
17,0.33851103,0.36372575,0.79913329,0.79455261,1.00390276,0.10272015,circles,mlp,8192
18,0.328091,0.35260966,0.80158758,0.79684014,0.99532514,0.09891527,circles,mlp,8192
19,0.30980331,0.33302948,0.81919205,0.81428598,0.99925242,0.09576593,circles,mlp,8192
20,0.29656653,0.31886995,0.82368081,0.81862385,0.99824086,0.09241801,circles,mlp,8192
21,0.28319729,0.30456046,0.83890877,0.83370827,1.00273547,0.09056883,circles,mlp,8192
22,0.26472805,0.28475776,0.83773191,0.83239488,0.99808912,0.08819272,circles,mlp,8192
23,0.25772311,0.27727987,0.84666109,0.84119418,0.99993321,0.08377124,circles,mlp,8192
24,0.24126371,0.25962386,0.85384761,0.84825717,0.9983756,0.08162268,circles,mlp,8192
25,0.23454549,0.25244431,0.85544719,0.84973923,1.00035615,0.07816819,circles,mlp,8192
26,0.22182905,0.23880374,0.86389166,0.85807191,0.99986081,0.07607682,circles,mlp,8192
27,0.2206815,0.23761355,0.87097517,0.86504909,0.99866102,0.07387565,circles,mlp,8192
28,0.20455392,0.22028962,0.87138349,0.86535626,1.00377276,0.07280136,circles,mlp,8192
29,0.19726681,0.21248076,0.87435064,0.8682272,0.99844386,0.07020162,circles,mlp,8192
30,0.1837076,0.19791126,0.88289442,0.87667946,1.00103891,0.06626918,circles,mlp,8192
31,0.17563607,0.1892489,0.88789277,0.88159075,0.99761747,0.06406235,circles,mlp,8192
32,0.16387669,0.17660851,0.89217765,0.88579282,0.99989778,0.06237961,circles,mlp,8192
33,0.16006107,0.17252556,0.89731288,0.89084928,0.99778002,0.06191729,circles,mlp,8192
34,0.15236909,0.16426176,0.89986323,0.8933247,0.99733695,0.05822486,circles,mlp,8192
35,0.15242863,0.16435262,0.90162642,0.89501662,0.9997405,0.05688419,circles,mlp,8192
36,0.15400684,0.16608069,0.90036442,0.89368681,0.99972869,0.05432035,circles,mlp,8192
37,0.14333857,0.15460016,0.90643271,0.89969061,0.99967036,0.05312698,circles,mlp,8192
38,0.12636792,0.13631701,0.91019857,0.90339512,1.00286704,0.05077258,circles,mlp,8192
39,0.12691544,0.13692817,0.90964128,0.90277947,1.00031399,0.04923619,circles,mlp,8192
40,0.12552262,0.13544536,0.91241582,0.9054985,0.99482146,0.04823475,circles,mlp,8192
41,0.11260271,0.12152161,0.91450775,0.90753763,0.99941832,0.04700389,circles,mlp,8192
42,0.10964663,0.11834809,0.91607993,0.90905959,0.99942466,0.04441708,circles,mlp,8192
43,0.10609891,0.11453468,0.92077736,0.91370923,0.99902916,0.04461648,circles,mlp,8192
44,0.10100786,0.10905365,0.92098181,0.91386824,1.00065874,0.04333874,circles,mlp,8192
45,0.09484206,0.10241033,0.92181484,0.91465803,1.00140991,0.04046332,circles,mlp,8192
46,0.09182775,0.09916841,0.92265384,0.91545591,1.00196692,0.03988214,circles,mlp,8192
47,0.08760591,0.09462118,0.92512579,0.91788875,1.00009602,0.03788894,circles,mlp,8192
48,0.08531417,0.09215747,0.92895726,0.921683,1.00193461,0.03721716,circles,mlp,8192
49,0.08100034,0.08750837,0.92807768,0.92076802,1.00097393,0.03666216,circles,mlp,8192
50,0.08928312,0.09646825,0.92773615,0.92039283,0.99929274,0.03547587,circles,mlp,8192
51,0.07430854,0.08029805,0.93057694,0.92320159,1.00194431,0.03405663,circles,mlp,8192
52,0.07135693,0.07711747,0.92906983,0.92166402,1.00048407,0.03236942,circles,mlp,8192
53,0.07693945,0.08316009,0.93250519,0.9250704,1.00200276,0.03117271,circles,mlp,8192
54,0.06667457,0.07207329,0.93368301,0.92622066,0.9985299,0.0305677,circles,mlp,8192
55,0.07017296,0.07586323,0.93406035,0.92657177,1.00162581,0.02950408,circles,mlp,8192
56,0.06744683,0.07292383,0.9375261,0.93001258,1.00105727,0.0296562,circles,mlp,8192
57,0.06831476,0.07386998,0.9379732,0.93043596,0.99861895,0.02753209,circles,mlp,8192
58,0.06155737,0.06656993,0.93615677,0.92859695,1.00307399,0.02733307,circles,mlp,8192
59,0.05570899,0.06025139,0.93597066,0.92838938,0.99776759,0.02765585,circles,mlp,8192
60,0.06232814,0.06741691,0.93838982,0.93078812,1.00084943,0.02646454,circles,mlp,8192
61,0.05824798,0.06300973,0.93826748,0.93064635,1.00111672,0.02602919,circles,mlp,8192
62,0.05884529,0.0636619,0.93932044,0.93168083,0.99804297,0.02435876,circles,mlp,8192
63,0.05935821,0.06422278,0.93852661,0.93086942,1.00153444,0.02347541,circles,mlp,8192
64,0.0478355,0.05176047,0.9397281,0.9320542,1.00197157,0.02272135,circles,mlp,8192
65,0.04827988,0.05224598,0.94091996,0.93323015,0.99817811,0.02192438,circles,mlp,8192
66,0.04389304,0.04750293,0.94120293,0.93349799,0.99939619,0.02129563,circles,mlp,8192
67,0.04236566,0.04585387,0.94152847,0.93380914,1.00004081,0.02163514,circles,mlp,8192
68,0.04964457,0.05373662,0.94136538,0.93363237,1.00289721,0.0208306,circles,mlp,8192
69,0.04366385,0.04726683,0.94219555,0.93444951,0.99910126,0.01999709,circles,mlp,8192
70,0.05089594,0.05510014,0.94263791,0.93487949,1.0002592,0.01886842,circles,mlp,8192
71,0.03839839,0.04157353,0.94241206,0.93464186,0.99992971,0.01947709,circles,mlp,8192
72,0.04366362,0.04727783,0.94321791,0.9354365,0.99596624,0.01893958,circles,mlp,8192
73,0.03707601,0.04014799,0.94357948,0.93578741,0.99841363,0.01748999,circles,mlp,8192
74,0.034719,0.03759849,0.94366996,0.93586775,0.99921072,0.01653575,circles,mlp,8192
75,0.03760417,0.04072594,0.94344096,0.9356291,1.00138075,0.01731982,circles,mlp,8192
76,0.03804536,0.04120671,0.94296277,0.93514173,0.99902248,0.01720893,circles,mlp,8192
77,0.03580291,0.03878065,0.94396067,0.93613091,1.00025844,0.01541258,circles,mlp,8192
78,0.0352717,0.03820789,0.94458722,0.93674916,1.00268985,0.01639396,circles,mlp,8192
79,0.04157056,0.04503416,0.94419415,0.93634819,1.00006398,0.01585426,circles,mlp,8192
80,0.04733298,0.05128008,0.9445794,0.93672593,1.00250701,0.01516165,circles,mlp,8192
81,0.03871922,0.04195075,0.94505973,0.93719911,1.00024861,0.01415341,circles,mlp,8192
82,0.03178163,0.03443634,0.94533289,0.93746547,0.99861092,0.0140019,circles,mlp,8192
83,0.03338802,0.03617917,0.94464422,0.93677033,0.99493716,0.01423862,circles,mlp,8192
84,0.03215117,0.03484105,0.94476416,0.93688412,0.9978309,0.01270107,circles,mlp,8192
85,0.03130612,0.03392734,0.94477814,0.93689225,0.99256219,0.01234634,circles,mlp,8192
86,0.03119668,0.03381072,0.94575689,0.93786544,1.00078059,0.01347771,circles,mlp,8192
87,0.0345289,0.03742432,0.94477177,0.93687503,0.99945735,0.01221631,circles,mlp,8192
88,0.03302588,0.03579728,0.94560147,0.93769969,0.99877592,0.01157519,circles,mlp,8192
89,0.02772374,0.03005187,0.94579599,0.93788941,1.00059802,0.01249981,circles,mlp,8192
90,0.03430295,0.03718559,0.94533058,0.93741945,1.00394737,0.01128996,circles,mlp,8192
91,0.02646287,0.0286882,0.94440177,0.93648631,0.99966352,0.01083146,circles,mlp,8192
92,0.03266821,0.03541722,0.94604155,0.93812196,0.99744428,0.01081249,circles,mlp,8192
93,0.03126699,0.03389981,0.94644354,0.93852003,1.00276432,0.01200892,circles,mlp,8192
94,0.0277585,0.03009741,0.94568813,0.93776089,0.9969131,0.01022491,circles,mlp,8192
