epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35314042,2.51752746,0.14297703,0.14258686,0.99677263,0.17826392,fashion_mnist,fixed_amplitude,123
2,2.23582086,2.39275741,0.18294691,0.18218561,0.99867079,0.1733679,fashion_mnist,fixed_amplitude,123
3,2.1243912,2.27420084,0.21778237,0.21666803,1.00150566,0.16532561,fashion_mnist,fixed_amplitude,123
4,2.01934775,2.16239738,0.25795015,0.2565,0.99963507,0.15973028,fashion_mnist,fixed_amplitude,123
5,1.9216745,2.05840937,0.29083126,0.28906167,1.0004862,0.15567497,fashion_mnist,fixed_amplitude,123
6,1.83355455,1.96458489,0.3282471,0.32617364,1.00371903,0.14986513,fashion_mnist,fixed_amplitude,123
7,1.74510605,1.87034356,0.35656686,0.35420436,0.99848272,0.14623139,fashion_mnist,fixed_amplitude,123
8,1.65593582,1.77526533,0.38203191,0.37939447,1.00192875,0.13982938,fashion_mnist,fixed_amplitude,123
9,1.57795537,1.69212462,0.40919894,0.40629996,0.99804401,0.13498621,fashion_mnist,fixed_amplitude,123
10,1.50129463,1.6103457,0.43598546,0.43283771,1.00255596,0.13001589,fashion_mnist,fixed_amplitude,123
11,1.43913752,1.54407637,0.45483123,0.45144683,1.0035571,0.12553541,fashion_mnist,fixed_amplitude,123
12,1.3573874,1.45673777,0.48495527,0.48134577,1.00174274,0.12141029,fashion_mnist,fixed_amplitude,123
13,1.30115658,1.39674151,0.49877051,0.49494687,0.99837792,0.1176165,fashion_mnist,fixed_amplitude,123
14,1.2328264,1.32371712,0.51914104,0.51511372,0.99753872,0.11421137,fashion_mnist,fixed_amplitude,123
15,1.18087753,1.26824398,0.53838179,0.53416072,0.9980554,0.10953413,fashion_mnist,fixed_amplitude,123
16,1.12468847,1.20818332,0.55461259,0.55020722,1.00018667,0.10587895,fashion_mnist,fixed_amplitude,123
17,1.06674452,1.14620328,0.56870661,0.56412593,0.99949929,0.10318309,fashion_mnist,fixed_amplitude,123
18,1.02350677,1.09999474,0.58819602,0.58344857,1.00324686,0.0993653,fashion_mnist,fixed_amplitude,123
19,0.967196,1.03970736,0.60210541,0.59719934,1.00050911,0.09621581,fashion_mnist,fixed_amplitude,123
20,0.92541207,0.99500811,0.61491342,0.60985645,1.00171957,0.09293996,fashion_mnist,fixed_amplitude,123
21,0.87678756,0.94292863,0.62942167,0.62422117,1.00103598,0.09020755,fashion_mnist,fixed_amplitude,123
22,0.84248233,0.90622575,0.639717,0.63437997,1.000983,0.0874409,fashion_mnist,fixed_amplitude,123
23,0.80689284,0.86812214,0.65053124,0.64506434,0.99944612,0.08433109,fashion_mnist,fixed_amplitude,123
24,0.76734736,0.82574242,0.66311859,0.65752815,0.99820608,0.0813087,fashion_mnist,fixed_amplitude,123
25,0.7271831,0.78267646,0.66881868,0.66311071,0.99937584,0.07856753,fashion_mnist,fixed_amplitude,123
26,0.6949025,0.74807749,0.68169893,0.67587919,0.99843203,0.07559452,fashion_mnist,fixed_amplitude,123
27,0.66108841,0.71181121,0.69050553,0.68457945,1.00228526,0.07307735,fashion_mnist,fixed_amplitude,123
28,0.63036423,0.67885619,0.70161646,0.69558923,0.9988375,0.07078202,fashion_mnist,fixed_amplitude,123
29,0.60748007,0.65433118,0.71282301,0.70669957,0.99737165,0.06916177,fashion_mnist,fixed_amplitude,123
30,0.57587932,0.62040439,0.72170644,0.71549149,0.99813908,0.06765381,fashion_mnist,fixed_amplitude,123
31,0.5515109,0.59425625,0.72412117,0.71781916,0.99829653,0.06652034,fashion_mnist,fixed_amplitude,123
32,0.52592952,0.56678974,0.72849041,0.72210558,0.99791521,0.06204595,fashion_mnist,fixed_amplitude,123
33,0.50828667,0.54786866,0.73749714,0.73103354,0.99827616,0.06091539,fashion_mnist,fixed_amplitude,123
34,0.48228214,0.51992511,0.74185168,0.73531314,0.99765448,0.05810778,fashion_mnist,fixed_amplitude,123
