epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.7725832,0.82655476,0.50765831,0.50726815,1.00273407,0.17746206,circles,random_unitary,42
2,0.73417432,0.78570743,0.52632322,0.52556192,1.00223239,0.1712262,circles,random_unitary,42
3,0.69916888,0.74847347,0.5362878,0.53517346,1.00218099,0.16641686,circles,random_unitary,42
4,0.66689806,0.71414079,0.54497036,0.54352021,1.00053447,0.15985209,circles,random_unitary,42
5,0.63760822,0.68297661,0.56078113,0.55901153,0.99888551,0.15431035,circles,random_unitary,42
6,0.62028427,0.66461131,0.56857406,0.56650061,1.00142374,0.14917695,circles,random_unitary,42
7,0.57946246,0.62104757,0.58457692,0.58221442,1.00026539,0.14405227,circles,random_unitary,42
8,0.56120528,0.60164667,0.58523554,0.5825981,1.00089548,0.13904215,circles,random_unitary,42
9,0.54322803,0.58253202,0.5942067,0.59130773,1.00145978,0.13607107,circles,random_unitary,42
10,0.50912339,0.5461051,0.60865269,0.60550493,0.99574397,0.12998597,circles,random_unitary,42
11,0.49011266,0.52585064,0.61398961,0.61060521,0.99720867,0.12575244,circles,random_unitary,42
12,0.4727367,0.5073374,0.62962862,0.62601911,1.00064873,0.12171667,circles,random_unitary,42
13,0.4665279,0.50079974,0.62798903,0.6241654,1.00003437,0.11788332,circles,random_unitary,42
14,0.42818335,0.45975137,0.63888839,0.63486107,1.00194811,0.1136813,circles,random_unitary,42
15,0.42963036,0.46141628,0.64534045,0.64111939,1.00144452,0.1110468,circles,random_unitary,42
16,0.40845409,0.43877699,0.65008205,0.64567668,0.99856003,0.10629829,circles,random_unitary,42
17,0.37856113,0.40675907,0.66059871,0.65601803,1.00073885,0.1031432,circles,random_unitary,42
18,0.36357696,0.39074753,0.66869613,0.66394869,1.00003384,0.09961594,circles,random_unitary,42
19,0.34856678,0.37469907,0.67039762,0.66549155,1.00156478,0.09641329,circles,random_unitary,42
20,0.34756307,0.37370171,0.67474308,0.66968611,1.00027409,0.09308828,circles,random_unitary,42
21,0.32436751,0.34883639,0.68514295,0.67994245,1.00117273,0.0903282,circles,random_unitary,42
22,0.31092501,0.33445004,0.68624752,0.68091049,0.9995871,0.08642783,circles,random_unitary,42
23,0.30026093,0.32304557,0.69446928,0.68900237,0.99983983,0.0846709,circles,random_unitary,42
24,0.28769833,0.30959214,0.69955036,0.69395992,1.00352281,0.0814038,circles,random_unitary,42
25,0.27952029,0.30085125,0.69989863,0.69419067,1.00218721,0.0780479,circles,random_unitary,42
26,0.2741318,0.29510878,0.70531644,0.6994967,1.00153421,0.07558269,circles,random_unitary,42
27,0.26364418,0.2838726,0.70694728,0.7010212,1.00278566,0.0734285,circles,random_unitary,42
28,0.25907803,0.2790081,0.71316936,0.70714213,0.99708708,0.07087083,circles,random_unitary,42
29,0.23998322,0.25849162,0.71928018,0.71315675,0.99635138,0.06878805,circles,random_unitary,42
30,0.23165245,0.24956304,0.72319959,0.71698463,0.99961126,0.06649423,circles,random_unitary,42
31,0.22535409,0.24282036,0.72744423,0.72114221,1.00237688,0.06390795,circles,random_unitary,42
32,0.22264478,0.23994237,0.72936904,0.72298421,1.00030967,0.0629647,circles,random_unitary,42
33,0.20616495,0.22221971,0.73294609,0.72648249,0.99884175,0.0603863,circles,random_unitary,42
34,0.20220333,0.21798566,0.73338855,0.72685002,0.99873224,0.0581192,circles,random_unitary,42
35,0.19843375,0.21395656,0.73754578,0.73093597,1.00251713,0.05691895,circles,random_unitary,42
36,0.19714674,0.21260268,0.73985978,0.73318217,0.99517319,0.05445171,circles,random_unitary,42
37,0.19920071,0.21485118,0.7430903,0.73634819,1.00362331,0.05320895,circles,random_unitary,42
38,0.18071186,0.19493952,0.74481481,0.73801135,0.99975351,0.05160008,circles,random_unitary,42
39,0.17072054,0.18418917,0.74865385,0.74179205,0.99823441,0.04948506,circles,random_unitary,42
40,0.16538748,0.17846159,0.75035957,0.74344225,0.99874471,0.04920013,circles,random_unitary,42
41,0.16183673,0.1746553,0.75351874,0.74654862,0.99765151,0.04626848,circles,random_unitary,42
42,0.16689386,0.18013842,0.75352666,0.74650631,1.00401934,0.04455139,circles,random_unitary,42
43,0.15032444,0.16227652,0.75537766,0.74830953,1.00034322,0.04335702,circles,random_unitary,42
44,0.15050757,0.16249627,0.75788179,0.75076821,0.99728,0.04243226,circles,random_unitary,42
45,0.15350154,0.16575077,0.75937454,0.75221773,1.00066434,0.04266942,circles,random_unitary,42
46,0.14662414,0.1583452,0.76065148,0.75345355,1.00011908,0.03935867,circles,random_unitary,42
47,0.14469632,0.15628325,0.76254326,0.75530622,0.99947682,0.03819258,circles,random_unitary,42
48,0.13294601,0.14361,0.76481613,0.75754187,1.00007912,0.03795213,circles,random_unitary,42
49,0.1378995,0.14897913,0.76686558,0.75955593,1.00239065,0.03608105,circles,random_unitary,42
50,0.12879077,0.13915531,0.76786735,0.76052403,1.00039327,0.03482944,circles,random_unitary,42
51,0.1217277,0.13153936,0.76946807,0.76209272,0.99900901,0.03511058,circles,random_unitary,42
52,0.11862511,0.12820153,0.77182542,0.76441961,0.99825958,0.03271995,circles,random_unitary,42
53,0.12143017,0.13124793,0.77195747,0.76452268,0.99914319,0.03195725,circles,random_unitary,42
54,0.11430987,0.12356569,0.77114917,0.76368681,0.99935059,0.03036627,circles,random_unitary,42
55,0.11256247,0.12169007,0.77403382,0.76654525,1.00146596,0.02984198,circles,random_unitary,42
56,0.11312486,0.12231114,0.7771159,0.76960238,0.99770736,0.02873347,circles,random_unitary,42
57,0.10657876,0.11524554,0.77700555,0.76946831,1.00229967,0.02902559,circles,random_unitary,42
58,0.10507821,0.11363464,0.77672129,0.76916148,1.00110595,0.0270313,circles,random_unitary,42
59,0.10622358,0.11488484,0.77847909,0.77089781,1.00200038,0.02965521,circles,random_unitary,42
60,0.10621641,0.11488843,0.78186024,0.77425853,0.99582409,0.02525029,circles,random_unitary,42
61,0.10726248,0.11603113,0.7813146,0.77369347,1.00210717,0.02516219,circles,random_unitary,42
62,0.1061481,0.11483654,0.78200663,0.77436703,0.99966985,0.02366043,circles,random_unitary,42
63,0.09431077,0.10203979,0.78312756,0.77547038,1.00130687,0.0231088,circles,random_unitary,42
64,0.0941275,0.10185079,0.78446395,0.77679005,0.99756522,0.0234534,circles,random_unitary,42
65,0.10209762,0.11048474,0.78518511,0.77749531,1.00185142,0.02409707,circles,random_unitary,42
66,0.09423062,0.10198041,0.7847269,0.77702196,0.999329,0.02120784,circles,random_unitary,42
67,0.10118348,0.1095145,0.78792003,0.78020071,1.00236874,0.02096788,circles,random_unitary,42
68,0.08786646,0.09510902,0.7863033,0.77857029,1.0027335,0.02023179,circles,random_unitary,42
69,0.09012962,0.09756677,0.78787595,0.78012992,0.99901335,0.01946088,circles,random_unitary,42
70,0.0921929,0.09980838,0.78846646,0.78070804,0.99988544,0.01944868,circles,random_unitary,42
71,0.09085375,0.09836641,0.78811761,0.7803474,1.00114642,0.01828875,circles,random_unitary,42
72,0.08421974,0.09119093,0.78853282,0.78075141,0.99951337,0.0181823,circles,random_unitary,42
73,0.0861951,0.09333691,0.78998812,0.78219605,0.99955428,0.01873633,circles,random_unitary,42
74,0.08469999,0.09172477,0.7890852,0.78128299,0.99635955,0.01686888,circles,random_unitary,42
75,0.07999725,0.08663835,0.79074631,0.78293445,0.99908293,0.01644868,circles,random_unitary,42
76,0.08263583,0.08950239,0.79194116,0.78412012,1.00114552,0.01567305,circles,random_unitary,42
77,0.07865203,0.08519355,0.79241176,0.784582,1.00234189,0.01660061,circles,random_unitary,42
78,0.09692421,0.10499269,0.79223239,0.78439432,0.99758308,0.01487664,circles,random_unitary,42
79,0.08768516,0.09499095,0.79260098,0.78475502,1.00035868,0.01489522,circles,random_unitary,42
80,0.07864457,0.08520276,0.79222142,0.78436795,1.00244454,0.01487318,circles,random_unitary,42
81,0.07523223,0.08151116,0.79324847,0.78538785,0.99795687,0.01408093,circles,random_unitary,42
82,0.0861958,0.0933957,0.79379503,0.78592761,0.99906464,0.0138626,circles,random_unitary,42
83,0.08115039,0.08793434,0.79404431,0.78617043,1.00048992,0.01523273,circles,random_unitary,42
84,0.07989438,0.08657863,0.79462331,0.78674328,1.00260173,0.01374801,circles,random_unitary,42
85,0.08054756,0.08729169,0.79481127,0.78692539,0.99952815,0.01358891,circles,random_unitary,42
86,0.07247929,0.0785525,0.79507851,0.78718706,1.00206609,0.01325609,circles,random_unitary,42
87,0.072646,0.07873772,0.79531828,0.78742154,1.00133823,0.01216043,circles,random_unitary,42
88,0.07566789,0.08201764,0.79477134,0.78686956,1.00376908,0.01231076,circles,random_unitary,42
89,0.08296866,0.08993605,0.79526351,0.78735694,1.00034993,0.01235072,circles,random_unitary,42
90,0.07746394,0.08397362,0.79634749,0.78843636,0.99844512,0.01134294,circles,random_unitary,42
91,0.07134809,0.07734793,0.79660201,0.78868654,0.99821176,0.01136023,circles,random_unitary,42
92,0.08052141,0.08729722,0.79676729,0.78884771,1.00390573,0.01125878,circles,random_unitary,42
93,0.06901994,0.07483174,0.79749732,0.78957382,0.99748533,0.00998388,circles,random_unitary,42
94,0.06818858,0.07393408,0.79681302,0.78888579,0.99932449,0.01013481,circles,random_unitary,42
95,0.0723244,0.07842224,0.79748347,0.78955269,1.00175735,0.0103499,circles,random_unitary,42
96,0.07397127,0.08021182,0.79692455,0.78899038,0.99592002,0.00953467,circles,random_unitary,42
97,0.0686881,0.07448646,0.7971239,0.78918652,1.0036272,0.00952152,circles,random_unitary,42
98,0.07706851,0.08357817,0.79779668,0.78985625,1.00290637,0.00944493,circles,random_unitary,42
99,0.06930221,0.0751593,0.79806746,0.79012413,0.99952897,0.00871501,circles,random_unitary,42
100,0.07234248,0.07846,0.79807087,0.79012477,1.00111353,0.0097348,circles,random_unitary,42
