epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34739946,2.51138544,0.15101384,0.15062367,0.995682,0.17695929,fashion_mnist,cnn,512
2,2.23067595,2.38725137,0.20533078,0.20456948,0.99534971,0.17174409,fashion_mnist,cnn,512
3,2.12447671,2.27429238,0.24473068,0.24361634,0.99784018,0.16643278,fashion_mnist,cnn,512
4,2.01291432,2.1555082,0.28937444,0.28792428,1.00350862,0.15964067,fashion_mnist,cnn,512
5,1.91374804,2.0499189,0.33356562,0.33179603,1.0020654,0.15487055,fashion_mnist,cnn,512
6,1.81492528,1.94462432,0.3692499,0.36717644,1.00096774,0.15011069,fashion_mnist,cnn,512
7,1.73218696,1.85649732,0.40222449,0.399862,1.00167666,0.14413196,fashion_mnist,cnn,512
8,1.65045123,1.76938551,0.43355583,0.43091839,0.99906846,0.13950356,fashion_mnist,cnn,512
9,1.56107268,1.67402042,0.46734616,0.46444718,1.0013611,0.13447722,fashion_mnist,cnn,512
10,1.49539869,1.60402148,0.49615885,0.4930111,1.00182474,0.13217773,fashion_mnist,cnn,512
11,1.41204519,1.51500853,0.52296172,0.51957732,0.99944457,0.1259424,fashion_mnist,cnn,512
12,1.34673787,1.44530877,0.54879648,0.54518698,0.99673959,0.12163599,fashion_mnist,cnn,512
13,1.27919588,1.37316754,0.57592612,0.57210249,1.00057331,0.11850036,fashion_mnist,cnn,512
14,1.21954265,1.30945401,0.59788097,0.59385365,1.00080215,0.11334692,fashion_mnist,cnn,512
15,1.16115797,1.24706547,0.62315189,0.61893082,1.00057656,0.11043679,fashion_mnist,cnn,512
16,1.09285132,1.17398263,0.63746952,0.63306415,1.00231137,0.10673496,fashion_mnist,cnn,512
17,1.05170976,1.13004863,0.65392433,0.64934365,1.00279226,0.10387128,fashion_mnist,cnn,512
18,0.99394495,1.06822373,0.67274081,0.66799337,0.99668297,0.09891941,fashion_mnist,cnn,512
19,0.9453521,1.0162258,0.68760335,0.68269728,0.99706772,0.09758045,fashion_mnist,cnn,512
20,0.90296908,0.97087728,0.70167165,0.69661468,0.99977982,0.09391448,fashion_mnist,cnn,512
21,0.85038908,0.91453876,0.72256343,0.71736293,1.00112798,0.08936394,fashion_mnist,cnn,512
22,0.80986189,0.87113721,0.73223455,0.72689752,0.99854654,0.0879027,fashion_mnist,cnn,512
23,0.77527581,0.83410592,0.74279025,0.73732335,0.99761813,0.08411486,fashion_mnist,cnn,512
24,0.73282443,0.7885923,0.75615539,0.75056495,0.99909051,0.08189036,fashion_mnist,cnn,512
