epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.76531755,0.81878155,0.51038265,0.50999248,1.00074944,0.17800787,circles,random_unitary,1024
2,0.72665703,0.77766248,0.52553244,0.52477114,1.00203938,0.17175952,circles,random_unitary,1024
3,0.6978662,0.74707892,0.53625781,0.53514347,0.99843523,0.16538936,circles,random_unitary,1024
4,0.66742681,0.71470701,0.54581609,0.54436594,1.00169149,0.16003879,circles,random_unitary,1024
5,0.63722037,0.68256116,0.55837715,0.55660756,0.9981533,0.15487235,circles,random_unitary,1024
6,0.6158367,0.65984591,0.57195954,0.56988609,0.99958931,0.14933579,circles,random_unitary,1024
7,0.5836375,0.62552223,0.58153828,0.57917578,1.00055316,0.14502675,circles,random_unitary,1024
8,0.56354363,0.60415353,0.59009262,0.58745518,0.99598644,0.14035316,circles,random_unitary,1024
9,0.53660169,0.57542624,0.59590806,0.59300909,0.99667196,0.135395,circles,random_unitary,1024
10,0.52144286,0.55931944,0.60305924,0.59991149,0.99945005,0.13032821,circles,random_unitary,1024
11,0.48808828,0.52367864,0.61393203,0.61054763,0.99832397,0.12618689,circles,random_unitary,1024
12,0.48161842,0.5168692,0.62939705,0.62578755,1.00135655,0.1217901,circles,random_unitary,1024
13,0.46223764,0.49619432,0.63485943,0.63103579,0.99796173,0.11731532,circles,random_unitary,1024
14,0.43822139,0.47052947,0.64168862,0.63766131,1.00035106,0.11452764,circles,random_unitary,1024
15,0.41124139,0.44166681,0.64483269,0.64061163,1.00431756,0.10998317,circles,random_unitary,1024
16,0.40526459,0.43535071,0.6514489,0.64704353,0.99704775,0.10632842,circles,random_unitary,1024
17,0.38716323,0.41600192,0.66124322,0.65666254,0.9971078,0.10287226,circles,random_unitary,1024
18,0.3663128,0.39368783,0.66159225,0.65684481,0.99660354,0.09943613,circles,random_unitary,1024
19,0.35907896,0.38599936,0.66861992,0.66371384,1.00030321,0.09615978,circles,random_unitary,1024
20,0.3402186,0.3658049,0.67798892,0.67293195,0.99722299,0.09266741,circles,random_unitary,1024
21,0.32995063,0.35484068,0.68034527,0.67514477,1.00059115,0.09082514,circles,random_unitary,1024
22,0.31071769,0.33422704,0.68733004,0.68199301,0.99699576,0.08702123,circles,random_unitary,1024
23,0.29921081,0.32191577,0.6902192,0.68475229,0.99950317,0.08408352,circles,random_unitary,1024
24,0.2875981,0.30948429,0.69563722,0.69004677,0.99963423,0.08133449,circles,random_unitary,1024
25,0.28407432,0.30575282,0.70293898,0.69723102,1.00168307,0.07915024,circles,random_unitary,1024
26,0.26771464,0.28820057,0.70764725,0.7018275,1.00016881,0.07551217,circles,random_unitary,1024
27,0.25584779,0.27547802,0.70983759,0.70391151,1.00253349,0.07507932,circles,random_unitary,1024
28,0.25642906,0.27615535,0.71464007,0.70861285,1.00111763,0.0706829,circles,random_unitary,1024
29,0.23921886,0.2576683,0.71735772,0.71123428,1.00179941,0.06869132,circles,random_unitary,1024
30,0.23801713,0.25641982,0.72282493,0.71660998,1.00076988,0.0661803,circles,random_unitary,1024
31,0.23041638,0.24827501,0.72761741,0.72131539,1.00180231,0.06404566,circles,random_unitary,1024
32,0.21588369,0.232656,0.7307762,0.72439138,0.99290421,0.06316329,circles,random_unitary,1024
33,0.21607952,0.23290636,0.73127989,0.72481629,0.99830931,0.0606692,circles,random_unitary,1024
34,0.19973214,0.21532158,0.73326454,0.72672601,0.9977312,0.05847815,circles,random_unitary,1024
35,0.19634794,0.21170758,0.73499403,0.72838422,1.00002998,0.05600868,circles,random_unitary,1024
36,0.1947335,0.21000025,0.74442152,0.73774391,0.9993087,0.05410131,circles,random_unitary,1024
37,0.1865446,0.20120072,0.74409913,0.73735702,0.99713349,0.05300066,circles,random_unitary,1024
38,0.18498054,0.19954428,0.74375063,0.73694718,0.99739383,0.05198805,circles,random_unitary,1024
39,0.17547534,0.18931909,0.74894905,0.74208724,0.99907784,0.04936102,circles,random_unitary,1024
40,0.17070075,0.18419488,0.75003636,0.74311905,1.00200465,0.04807243,circles,random_unitary,1024
41,0.17055607,0.18406527,0.75204046,0.74507034,0.99813596,0.0465554,circles,random_unitary,1024
42,0.16881205,0.18220883,0.75513361,0.74811326,1.00243887,0.04481733,circles,random_unitary,1024
43,0.15424108,0.16650457,0.75533012,0.748262,0.99970052,0.04345119,circles,random_unitary,1024
44,0.14814792,0.15994865,0.75931782,0.75220424,0.99786356,0.04233213,circles,random_unitary,1024
45,0.14076281,0.15199549,0.76127585,0.75411904,1.00239143,0.04105474,circles,random_unitary,1024
46,0.14793118,0.15975673,0.76270716,0.75550923,1.00237548,0.03898194,circles,random_unitary,1024
47,0.13464124,0.14542299,0.76443831,0.75720126,0.99849092,0.03843804,circles,random_unitary,1024
48,0.14065911,0.15194179,0.76521222,0.75793796,0.99958502,0.03664614,circles,random_unitary,1024
49,0.12967026,0.1400887,0.76615261,0.75884296,1.00138057,0.03589874,circles,random_unitary,1024
50,0.1247829,0.1348249,0.76953601,0.76219269,0.99629225,0.03506785,circles,random_unitary,1024
51,0.12327167,0.13320778,0.7693951,0.76201975,0.99966782,0.03330704,circles,random_unitary,1024
52,0.11971473,0.12937911,0.77139322,0.76398741,0.99972786,0.03346004,circles,random_unitary,1024
53,0.12298526,0.13292875,0.77550267,0.76806788,0.99911299,0.03293862,circles,random_unitary,1024
