dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
circles,random_unitary,4096,0,0.87176074,0.01265429,0.98654594
circles,random_unitary,4096,1,0.87463715,0.01197481,0.97692644
circles,random_unitary,4096,2,0.86094317,0.02669194,0.99102884
circles,random_unitary,4096,3,0.87725991,0.05911479,1.0014045
circles,random_unitary,4096,4,0.87726825,0.00972469,1.00461837
circles,random_unitary,4096,5,0.87425178,0.09294274,1.00954701
circles,random_unitary,4096,6,0.87346538,0.03583635,1.00177661
circles,random_unitary,4096,7,0.86953144,0.0734313,1.00000992
circles,random_unitary,4096,8,0.87910338,0.1308418,1.01122711
circles,random_unitary,4096,9,0.86045714,0.06297336,1.00654108
circles,random_unitary,4096,10,0.86893934,0.02180115,1.01621899
circles,random_unitary,4096,11,0.86770724,0.06957726,0.98840878
circles,random_unitary,4096,12,0.87594804,0.02414051,0.9945141
circles,random_unitary,4096,13,0.87036506,0.02434766,1.02239762
circles,random_unitary,4096,14,0.87654483,0.03825074,1.01957412
circles,random_unitary,4096,15,0.86778084,0.0522822,1.01507041
circles,random_unitary,4096,16,0.87756771,0.05541901,1.02106707
circles,random_unitary,4096,17,0.85842308,0.07221771,1.01181796
circles,random_unitary,4096,18,0.88109173,0.06144412,0.9842197
circles,random_unitary,4096,19,0.86947319,0.02699327,0.99962068
circles,random_unitary,4096,20,0.87541808,0.06953814,1.00202263
circles,random_unitary,4096,21,0.87754787,0.04745155,0.99134569
circles,random_unitary,4096,22,0.87791635,0.00695908,1.00118352
circles,random_unitary,4096,23,0.86398506,0.08049976,0.99967107
circles,random_unitary,4096,24,0.87292906,0.04931915,0.9739682
circles,random_unitary,4096,25,0.86791092,0.00840509,0.98798835
circles,random_unitary,4096,26,0.86697385,0.01878456,0.98556551
circles,random_unitary,4096,27,0.87247148,0.01894353,0.98545749
circles,random_unitary,4096,28,0.8672716,0.00752591,0.99168864
circles,random_unitary,4096,29,0.87066403,0.06024108,1.02468396
circles,random_unitary,4096,30,0.87081842,0.01041155,0.9792759
circles,random_unitary,4096,31,0.86684303,0.06991237,0.987661
circles,random_unitary,4096,32,0.87630534,0.15247422,0.99574092
circles,random_unitary,4096,33,0.86437994,0.00829743,1.02727745
