dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
qam16,fixed_phase,42,0,0.90554822,0.02235062,0.98944968
qam16,fixed_phase,42,1,0.89951495,0.03915266,1.01246001
qam16,fixed_phase,42,2,0.90334072,0.06298573,0.97746402
qam16,fixed_phase,42,3,0.90991869,0.09633553,1.00000755
qam16,fixed_phase,42,4,0.90524057,0.07712513,0.98948889
qam16,fixed_phase,42,5,0.90730943,0.11395422,0.99666054
qam16,fixed_phase,42,6,0.90846306,0.00775286,1.01790412
qam16,fixed_phase,42,7,0.91044573,0.00945243,0.99389793
qam16,fixed_phase,42,8,0.89775507,0.05075552,0.99490218
qam16,fixed_phase,42,9,0.91729111,0.0150836,1.000708
qam16,fixed_phase,42,10,0.91525689,0.01716306,1.00225033
qam16,fixed_phase,42,11,0.90458489,0.00996959,1.04212274
qam16,fixed_phase,42,12,0.90834488,0.03374758,1.00343113
qam16,fixed_phase,42,13,0.90819568,0.05846503,1.02883162
qam16,fixed_phase,42,14,0.90519794,0.01664938,1.01344683
qam16,fixed_phase,42,15,0.9131152,0.03805537,1.00766536
qam16,fixed_phase,42,16,0.91100783,0.1584568,0.99768264
qam16,fixed_phase,42,17,0.89376432,0.13883842,1.00056009
qam16,fixed_phase,42,18,0.90044388,0.02857695,0.98085315
qam16,fixed_phase,42,19,0.90265127,0.01012132,0.99622045
qam16,fixed_phase,42,20,0.90293237,0.00886143,1.00013572
qam16,fixed_phase,42,21,0.90603175,0.02522118,0.97739368
qam16,fixed_phase,42,22,0.89700577,0.02277752,1.00697648
qam16,fixed_phase,42,23,0.89821227,0.02406174,1.01170396
qam16,fixed_phase,42,24,0.9188443,0.03616617,1.00868674
qam16,fixed_phase,42,25,0.91319805,0.04967526,0.98358343
qam16,fixed_phase,42,26,0.90931824,0.01606441,1.00027714
qam16,fixed_phase,42,27,0.91272015,0.01726512,1.00017832
qam16,fixed_phase,42,28,0.91169188,0.02640446,1.00250139
qam16,fixed_phase,42,29,0.90638928,0.09739826,0.99614789
qam16,fixed_phase,42,30,0.91412992,0.00656838,0.97782527
qam16,fixed_phase,42,31,0.90970113,0.02939914,0.98846649
qam16,fixed_phase,42,32,0.90212428,0.04068326,0.97521134
qam16,fixed_phase,42,33,0.9167588,0.0366923,1.0064313
qam16,fixed_phase,42,34,0.91384653,0.11799615,1.02530619
qam16,fixed_phase,42,35,0.90604379,0.00644,1.005169
qam16,fixed_phase,42,36,0.90679491,0.02176542,1.01860404
qam16,fixed_phase,42,37,0.89888597,0.0234704,0.99763417
qam16,fixed_phase,42,38,0.91155884,0.01435839,1.00790817
qam16,fixed_phase,42,39,0.92025454,0.03418133,1.01425152
qam16,fixed_phase,42,40,0.90950565,0.04509411,0.98621787
qam16,fixed_phase,42,41,0.89979654,0.01028742,1.00034384
qam16,fixed_phase,42,42,0.90535884,0.05576393,1.0079667
qam16,fixed_phase,42,43,0.91070033,0.01402695,0.99018185
qam16,fixed_phase,42,44,0.91187433,0.0219917,0.99255701
qam16,fixed_phase,42,45,0.90463683,0.03612752,0.9975221
qam16,fixed_phase,42,46,0.90932383,0.09359817,0.98655057
qam16,fixed_phase,42,47,0.91395546,0.01675028,0.98863238
qam16,fixed_phase,42,48,0.91483606,0.01050135,1.00045009
qam16,fixed_phase,42,49,0.90366564,0.10537977,1.0228409
qam16,fixed_phase,42,50,0.91274236,0.00380523,1.00834999
qam16,fixed_phase,42,51,0.91197428,0.00597168,1.01865881
qam16,fixed_phase,42,52,0.90809877,0.02244421,0.98043092
qam16,fixed_phase,42,53,0.91072903,0.08085304,0.99415553
qam16,fixed_phase,42,54,0.91305523,0.07108881,0.98842791
qam16,fixed_phase,42,55,0.90510407,0.02788585,0.98564921
qam16,fixed_phase,42,56,0.916665,0.01585843,0.99192218
qam16,fixed_phase,42,57,0.91803068,0.03893831,1.01018162
