dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
qam16,fixed_amplitude,256,0,0.88902751,0.01483824,1.02120198
qam16,fixed_amplitude,256,1,0.90054475,0.0265075,1.01668668
qam16,fixed_amplitude,256,2,0.89621202,0.08826125,0.99803412
qam16,fixed_amplitude,256,3,0.90328305,0.04393181,1.00597389
qam16,fixed_amplitude,256,4,0.91186345,0.02875157,1.02071281
qam16,fixed_amplitude,256,5,0.89680296,0.03610512,1.01244249
qam16,fixed_amplitude,256,6,0.89429044,0.04470867,1.00615042
qam16,fixed_amplitude,256,7,0.9072188,0.03073815,1.00883129
qam16,fixed_amplitude,256,8,0.90777997,0.05194367,0.97321799
qam16,fixed_amplitude,256,9,0.90082479,0.07067487,0.9816379
qam16,fixed_amplitude,256,10,0.9170296,0.00442204,1.0259828
qam16,fixed_amplitude,256,11,0.89976212,0.00796242,1.02346527
qam16,fixed_amplitude,256,12,0.912968,0.07591553,1.00082472
qam16,fixed_amplitude,256,13,0.90718422,0.01517547,0.99443317
qam16,fixed_amplitude,256,14,0.90330954,0.02059359,1.02506129
qam16,fixed_amplitude,256,15,0.91042226,0.02206884,0.98930937
qam16,fixed_amplitude,256,16,0.90202508,0.04058208,0.9797524
qam16,fixed_amplitude,256,17,0.90496242,0.04517572,1.02254083
qam16,fixed_amplitude,256,18,0.90025286,0.03776408,1.00907983
qam16,fixed_amplitude,256,19,0.89797082,0.04362846,0.98585388
qam16,fixed_amplitude,256,20,0.9051207,0.01352214,1.02591467
qam16,fixed_amplitude,256,21,0.8967841,0.00736245,0.98249663
qam16,fixed_amplitude,256,22,0.90473197,0.10325842,1.0276485
qam16,fixed_amplitude,256,23,0.89820012,0.04593123,0.98837205
qam16,fixed_amplitude,256,24,0.89823011,0.05819217,1.02168591
qam16,fixed_amplitude,256,25,0.9027505,0.00554974,0.99175447
qam16,fixed_amplitude,256,26,0.91668892,0.03576497,0.96573568
qam16,fixed_amplitude,256,27,0.90407999,0.00431456,0.99807023
qam16,fixed_amplitude,256,28,0.89541301,0.02749914,1.00463649
qam16,fixed_amplitude,256,29,0.90145183,0.02519954,1.00576916
qam16,fixed_amplitude,256,30,0.90002276,0.02984827,1.00758715
qam16,fixed_amplitude,256,31,0.89993079,0.0329114,1.03128224
qam16,fixed_amplitude,256,32,0.9032758,0.04583255,1.00440104
qam16,fixed_amplitude,256,33,0.89902317,0.0432399,1.00222755
qam16,fixed_amplitude,256,34,0.91219773,0.03687522,0.99626221
qam16,fixed_amplitude,256,35,0.89748224,0.04130798,0.99225177
qam16,fixed_amplitude,256,36,0.90589719,0.06668905,1.00914512
qam16,fixed_amplitude,256,37,0.90845256,0.02732564,1.01829664
qam16,fixed_amplitude,256,38,0.90537876,0.03096769,0.98880922
qam16,fixed_amplitude,256,39,0.89841324,0.08065543,0.97863841
qam16,fixed_amplitude,256,40,0.90194307,0.03897021,0.9853778
qam16,fixed_amplitude,256,41,0.9112155,0.08992917,1.03170071
qam16,fixed_amplitude,256,42,0.91363283,0.00919725,0.95497208
qam16,fixed_amplitude,256,43,0.90073339,0.0013468,0.99712038
qam16,fixed_amplitude,256,44,0.9033917,0.00982914,1.00790606
qam16,fixed_amplitude,256,45,0.91478794,0.02861803,0.98919672
qam16,fixed_amplitude,256,46,0.89939222,0.02896967,1.00879043
qam16,fixed_amplitude,256,47,0.9081126,0.0020497,0.99880637
qam16,fixed_amplitude,256,48,0.9004808,0.00193653,1.02560984
qam16,fixed_amplitude,256,49,0.90409853,0.04840191,0.98488955
qam16,fixed_amplitude,256,50,0.90731696,0.03541576,1.0162045
qam16,fixed_amplitude,256,51,0.92457553,0.04064345,1.00888281
qam16,fixed_amplitude,256,52,0.89882737,0.04838892,1.00711604
qam16,fixed_amplitude,256,53,0.89672669,0.02417043,0.98300909
qam16,fixed_amplitude,256,54,0.89944887,0.08259698,0.95858317
qam16,fixed_amplitude,256,55,0.90063506,0.05591145,1.00126224
qam16,fixed_amplitude,256,56,0.90756831,0.11990357,1.00659555
qam16,fixed_amplitude,256,57,0.90823982,0.04025765,1.04527103
qam16,fixed_amplitude,256,58,0.90614562,0.0221844,0.9903992
qam16,fixed_amplitude,256,59,0.90353169,0.01690913,1.0042149
qam16,fixed_amplitude,256,60,0.90469697,0.0614054,0.99288602
qam16,fixed_amplitude,256,61,0.89835736,0.02658083,1.0115019
qam16,fixed_amplitude,256,62,0.90039178,0.06300714,1.00055328
qam16,fixed_amplitude,256,63,0.88758252,0.01458451,0.98626913
qam16,fixed_amplitude,256,64,0.9077,0.02750331,1.0041463
qam16,fixed_amplitude,256,65,0.90447266,0.04689219,1.01616895
qam16,fixed_amplitude,256,66,0.91163703,0.02712212,0.99792334
qam16,fixed_amplitude,256,67,0.89940929,0.07922618,0.99162997
qam16,fixed_amplitude,256,68,0.90994519,0.00019959,1.01774203
qam16,fixed_amplitude,256,69,0.90529687,0.0887184,1.01061825
qam16,fixed_amplitude,256,70,0.91233448,0.04082734,0.99374788
qam16,fixed_amplitude,256,71,0.89477248,0.0250117,0.99329081
qam16,fixed_amplitude,256,72,0.8991689,0.07249998,0.98714145
qam16,fixed_amplitude,256,73,0.90460069,0.00738759,0.99226524
qam16,fixed_amplitude,256,74,0.90683825,0.08738524,0.99556546
qam16,fixed_amplitude,256,75,0.90292861,0.02664029,0.97714366
qam16,fixed_amplitude,256,76,0.90618664,0.00701808,1.00593177
qam16,fixed_amplitude,256,77,0.90458512,0.00576832,0.97290224
qam16,fixed_amplitude,256,78,0.90299742,0.00082853,1.01522378
qam16,fixed_amplitude,256,79,0.90041787,0.03975836,1.00991256
qam16,fixed_amplitude,256,80,0.892962,0.00083176,0.99837568
qam16,fixed_amplitude,256,81,0.9002017,0.02036012,0.98325213
qam16,fixed_amplitude,256,82,0.89785928,0.01508342,1.00139389
qam16,fixed_amplitude,256,83,0.89821667,0.00675802,1.0055993
qam16,fixed_amplitude,256,84,0.90387076,0.00878076,1.00490643
qam16,fixed_amplitude,256,85,0.89357883,0.06016203,1.00273946
qam16,fixed_amplitude,256,86,0.90358061,0.08453522,1.00844174
qam16,fixed_amplitude,256,87,0.89740412,0.01435983,0.99905474
qam16,fixed_amplitude,256,88,0.90168215,0.00246189,1.0068102
qam16,fixed_amplitude,256,89,0.89832361,0.06003155,0.99510626
qam16,fixed_amplitude,256,90,0.91354366,0.01588022,1.02283311
qam16,fixed_amplitude,256,91,0.91077116,0.04678728,1.00974857
qam16,fixed_amplitude,256,92,0.90466582,0.06137617,1.01714193
qam16,fixed_amplitude,256,93,0.90434558,0.04694078,0.97730477
qam16,fixed_amplitude,256,94,0.90325844,0.01203548,1.00054721
qam16,fixed_amplitude,256,95,0.90940941,0.01459953,1.00155612
qam16,fixed_amplitude,256,96,0.91339817,0.00284492,1.00099492
qam16,fixed_amplitude,256,97,0.9073403,0.03244934,0.9931064
qam16,fixed_amplitude,256,98,0.90900108,0.04290409,0.99887726
qam16,fixed_amplitude,256,99,0.90870992,0.02366005,1.00941408
qam16,fixed_amplitude,256,100,0.90041481,0.05693901,1.00417507
