epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34936477,2.51348804,0.1381907,0.13780053,1.00221685,0.17834314,cifar10,proposed,4096
2,2.23290735,2.3896394,0.18307233,0.18231103,1.0043958,0.1723499,cifar10,proposed,4096
3,2.12233342,2.27199795,0.22896032,0.22784598,1.00182063,0.16526608,cifar10,proposed,4096
4,2.01729861,2.16020307,0.2667788,0.26532864,1.00166009,0.1598011,cifar10,proposed,4096
5,1.927585,2.06474042,0.29891672,0.29714713,1.0011882,0.15433875,cifar10,proposed,4096
6,1.82772894,1.95834296,0.32807181,0.32599836,0.99872205,0.14903059,cifar10,proposed,4096
7,1.73746385,1.86215291,0.35906548,0.35670299,0.99922709,0.14414751,cifar10,proposed,4096
8,1.65806128,1.77754395,0.38906944,0.38643201,0.99691602,0.13934311,cifar10,proposed,4096
9,1.58724595,1.7020874,0.41060089,0.40770191,0.99898695,0.13693203,cifar10,proposed,4096
10,1.50972293,1.61938621,0.43060386,0.42745611,1.00082345,0.13059642,cifar10,proposed,4096
11,1.43791552,1.54276527,0.4557149,0.4523305,1.00004868,0.12604082,cifar10,proposed,4096
12,1.36011156,1.45966131,0.4769854,0.47337589,1.00050725,0.12188749,cifar10,proposed,4096
13,1.30637559,1.40234391,0.49486982,0.49104619,1.003427,0.1173155,cifar10,proposed,4096
14,1.24247073,1.33407247,0.51110877,0.50708146,1.00271455,0.11343541,cifar10,proposed,4096
15,1.17694748,1.26402316,0.52773705,0.52351599,0.998928,0.11040662,cifar10,proposed,4096
16,1.1230129,1.20638336,0.54108381,0.53667844,0.99808822,0.1060462,cifar10,proposed,4096
17,1.07178744,1.15162183,0.55225205,0.54767137,0.99983197,0.10250839,cifar10,proposed,4096
18,1.02194381,1.09831498,0.56970454,0.5649571,1.00223382,0.09960397,cifar10,proposed,4096
19,0.97911952,1.05252478,0.58170127,0.57679519,0.99730517,0.09626988,cifar10,proposed,4096
20,0.93220308,1.00230984,0.5904053,0.58534834,1.00377683,0.09370323,cifar10,proposed,4096
21,0.88841471,0.95543287,0.60544287,0.60024238,1.00249364,0.08982011,cifar10,proposed,4096
22,0.84414046,0.90800934,0.61643548,0.61109845,1.00249529,0.08693829,cifar10,proposed,4096
23,0.8100846,0.87155611,0.62735056,0.62188366,1.00099041,0.08459515,cifar10,proposed,4096
24,0.77796619,0.83716934,0.63276879,0.62717834,0.99706268,0.08223835,cifar10,proposed,4096
25,0.73830508,0.79464719,0.64029697,0.63458901,1.00132003,0.07988214,cifar10,proposed,4096
26,0.70831156,0.76251263,0.64829472,0.64247498,0.99820547,0.07777309,cifar10,proposed,4096
27,0.67459828,0.72635764,0.65596301,0.65003693,0.99943621,0.07436012,cifar10,proposed,4096
28,0.6408586,0.69015786,0.66413135,0.65810412,0.99925578,0.07105754,cifar10,proposed,4096
29,0.61864172,0.66635366,0.66854253,0.6624191,1.00193327,0.0698429,cifar10,proposed,4096
30,0.59100803,0.6367028,0.67406345,0.66784849,0.99915972,0.06627526,cifar10,proposed,4096
31,0.56084873,0.60431781,0.67748665,0.67118463,0.99988656,0.0642911,cifar10,proposed,4096
32,0.5369955,0.57871546,0.68444594,0.67806112,1.00376194,0.06264253,cifar10,proposed,4096
33,0.5124628,0.55237,0.69082046,0.68435686,1.00002986,0.05996411,cifar10,proposed,4096
34,0.49668991,0.53545742,0.69412485,0.68758632,1.00019266,0.05793365,cifar10,proposed,4096
35,0.47645079,0.51372195,0.69802801,0.6914182,1.00249914,0.05657862,cifar10,proposed,4096
36,0.45277983,0.48827694,0.70312007,0.69644247,0.99986489,0.05422778,cifar10,proposed,4096
37,0.43377946,0.46785991,0.70468991,0.69794781,0.99960058,0.05275457,cifar10,proposed,4096
38,0.42616217,0.45971443,0.70552702,0.69872357,0.99861315,0.05074444,cifar10,proposed,4096
39,0.39897386,0.43045005,0.70939296,0.70253116,0.99842112,0.04912903,cifar10,proposed,4096
40,0.3833972,0.41370528,0.71402019,0.70710287,0.99849482,0.04876838,cifar10,proposed,4096
41,0.36973254,0.39901787,0.71475366,0.70778354,0.99979294,0.04670682,cifar10,proposed,4096
42,0.35732714,0.38568433,0.71738165,0.7103613,0.99910082,0.04532017,cifar10,proposed,4096
43,0.34785674,0.37551434,0.7185901,0.71152198,0.9981906,0.04443114,cifar10,proposed,4096
44,0.33652583,0.36333182,0.72095096,0.71383738,1.00108424,0.04221904,cifar10,proposed,4096
45,0.32337544,0.34918038,0.72233765,0.71518085,0.99673997,0.04154928,cifar10,proposed,4096
46,0.30220651,0.32636476,0.72582035,0.71862242,0.996931,0.04118304,cifar10,proposed,4096
47,0.29305358,0.3165206,0.72701251,0.71977547,1.00319961,0.03813249,cifar10,proposed,4096
48,0.28475734,0.30759857,0.72862025,0.72134599,1.00087457,0.03672368,cifar10,proposed,4096
49,0.28394697,0.30676087,0.7293804,0.72207075,0.99989406,0.03663748,cifar10,proposed,4096
50,0.26685689,0.28833241,0.73291897,0.72557565,1.00121178,0.03656765,cifar10,proposed,4096
51,0.25532219,0.27590202,0.73462575,0.7272504,0.99976574,0.03393881,cifar10,proposed,4096
52,0.24908059,0.26918848,0.73586997,0.72846416,0.99918875,0.03255525,cifar10,proposed,4096
53,0.24419749,0.26394112,0.7355183,0.72808351,1.00284921,0.03274554,cifar10,proposed,4096
54,0.23017199,0.24880932,0.73619604,0.72873368,0.9989929,0.03105621,cifar10,proposed,4096
55,0.22692169,0.24532258,0.73672498,0.7292364,0.99738951,0.03076233,cifar10,proposed,4096
56,0.21354882,0.23089,0.73868855,0.73117503,0.998871,0.02881957,cifar10,proposed,4096
57,0.21524622,0.23274962,0.73977953,0.73224229,0.9962885,0.02768501,cifar10,proposed,4096
58,0.21509144,0.23260615,0.74090772,0.73334791,0.99701908,0.02867583,cifar10,proposed,4096
59,0.19548894,0.21142872,0.74075786,0.73317658,1.0004314,0.02638304,cifar10,proposed,4096
60,0.19390518,0.20973654,0.74064483,0.73304313,0.99846357,0.02654896,cifar10,proposed,4096
61,0.18689851,0.20217737,0.74291549,0.73529436,0.99810143,0.02579308,cifar10,proposed,4096
62,0.18500056,0.20014324,0.74210217,0.73446257,1.00028643,0.02419915,cifar10,proposed,4096
63,0.18097049,0.19580151,0.74306218,0.735405,1.00275277,0.02359797,cifar10,proposed,4096
64,0.16787487,0.18164923,0.74340916,0.73573526,0.9959619,0.02348903,cifar10,proposed,4096
65,0.16711539,0.18084359,0.74418177,0.73649196,0.99926004,0.02192217,cifar10,proposed,4096
66,0.17021896,0.18421826,0.74322731,0.73552238,1.00087709,0.02108795,cifar10,proposed,4096
67,0.15432972,0.16703658,0.74487032,0.73715099,0.99874766,0.0206085,cifar10,proposed,4096
68,0.15728593,0.17025052,0.74651894,0.73878592,1.00328714,0.02005894,cifar10,proposed,4096
69,0.15038923,0.16279879,0.74460211,0.73685607,1.00171985,0.0194555,cifar10,proposed,4096
