epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35479505,2.51929768,0.12867102,0.12828085,1.00124155,0.17695432,fashion_mnist,random_unitary,1024
2,2.24090579,2.39819927,0.15563517,0.15487387,0.99823081,0.17171935,fashion_mnist,random_unitary,1024
3,2.13622837,2.28687276,0.18984539,0.18873105,1.00094374,0.16582429,fashion_mnist,random_unitary,1024
4,2.04059485,2.18514961,0.20912052,0.20767037,0.99992025,0.15956814,fashion_mnist,random_unitary,1024
5,1.94612755,2.08460234,0.2221147,0.2203451,1.00159731,0.15509086,fashion_mnist,random_unitary,1024
6,1.86217971,1.99525566,0.25254463,0.25047117,1.00079015,0.15051681,fashion_mnist,random_unitary,1024
7,1.77130324,1.89842079,0.27577089,0.2734084,0.9988999,0.1450452,fashion_mnist,random_unitary,1024
8,1.68193216,1.80313501,0.29518263,0.29254519,1.00013256,0.13945254,fashion_mnist,random_unitary,1024
9,1.60295046,1.71892817,0.31654498,0.31364601,0.99828689,0.13443019,fashion_mnist,random_unitary,1024
10,1.54146797,1.65343714,0.33275024,0.32960248,1.00134106,0.13098523,fashion_mnist,random_unitary,1024
11,1.46676016,1.5737132,0.35060155,0.34721715,0.99989227,0.12588933,fashion_mnist,random_unitary,1024
12,1.40338246,1.50609931,0.36728194,0.36367244,0.99850699,0.12161907,fashion_mnist,random_unitary,1024
13,1.33132738,1.4291287,0.38833705,0.38451342,1.00021896,0.11757674,fashion_mnist,random_unitary,1024
14,1.27634143,1.3704403,0.40334164,0.39931432,0.99672166,0.11372774,fashion_mnist,random_unitary,1024
15,1.21243494,1.30213613,0.4178881,0.41366703,1.00219274,0.11110699,fashion_mnist,random_unitary,1024
16,1.15841416,1.24441274,0.42630271,0.42189734,1.00213276,0.10623264,fashion_mnist,random_unitary,1024
17,1.10970632,1.19236519,0.44965211,0.44507143,1.00023438,0.10306417,fashion_mnist,random_unitary,1024
18,1.05722782,1.13623581,0.45817763,0.45343018,0.99888707,0.09959695,fashion_mnist,random_unitary,1024
19,1.01376846,1.08977138,0.47144244,0.46653637,1.00038703,0.09673078,fashion_mnist,random_unitary,1024
20,0.96088585,1.03314971,0.48669438,0.48163742,1.00019053,0.09339404,fashion_mnist,random_unitary,1024
21,0.92098541,0.99046057,0.49587303,0.49067253,0.99607712,0.09041874,fashion_mnist,random_unitary,1024
22,0.87769945,0.94410746,0.50563019,0.50029315,0.99900572,0.086373,fashion_mnist,random_unitary,1024
23,0.84844399,0.91282631,0.51668258,0.51121568,0.99809695,0.0847032,fashion_mnist,random_unitary,1024
24,0.80475479,0.86599655,0.52677602,0.52118558,0.99937819,0.0810331,fashion_mnist,random_unitary,1024
25,0.76946294,0.82818279,0.53974923,0.53404126,0.99988308,0.07878357,fashion_mnist,random_unitary,1024
26,0.734121,0.79029704,0.5510766,0.54525686,1.00227037,0.07593111,fashion_mnist,random_unitary,1024
27,0.70196576,0.75582491,0.56096289,0.55503681,0.99991135,0.07297266,fashion_mnist,random_unitary,1024
28,0.67393156,0.72577502,0.56648404,0.56045681,1.00326839,0.07068313,fashion_mnist,random_unitary,1024
29,0.63982318,0.68916871,0.5756976,0.56957416,1.00170086,0.06830894,fashion_mnist,random_unitary,1024
30,0.61684255,0.66453477,0.58074147,0.57452651,1.00041488,0.06612358,fashion_mnist,random_unitary,1024
31,0.59523918,0.64137373,0.58487792,0.5785759,0.99816583,0.06449673,fashion_mnist,random_unitary,1024
32,0.56557982,0.60952052,0.59666233,0.5902775,0.99797041,0.06181351,fashion_mnist,random_unitary,1024
33,0.54895176,0.59170049,0.60318906,0.59672546,1.00193792,0.05986917,fashion_mnist,random_unitary,1024
34,0.51507079,0.55527296,0.61379223,0.6072537,0.9978774,0.0580613,fashion_mnist,random_unitary,1024
35,0.5076102,0.54731885,0.61640362,0.60979381,1.00044208,0.05606978,fashion_mnist,random_unitary,1024
36,0.47655609,0.51391721,0.62144475,0.61476714,1.0029688,0.05518838,fashion_mnist,random_unitary,1024
37,0.46282062,0.49918273,0.62855678,0.62181468,0.99783959,0.05248498,fashion_mnist,random_unitary,1024
38,0.4443327,0.47931555,0.63205289,0.62524943,1.00111578,0.05083474,fashion_mnist,random_unitary,1024
39,0.42432398,0.45780011,0.64047115,0.63360934,1.00225639,0.04954113,fashion_mnist,random_unitary,1024
40,0.41047835,0.44292723,0.642559,0.63564168,0.99750968,0.04818592,fashion_mnist,random_unitary,1024
41,0.39337639,0.42453447,0.64903369,0.64206357,1.00384715,0.04720241,fashion_mnist,random_unitary,1024
42,0.37810401,0.40811003,0.65364136,0.64662101,1.00406125,0.04494255,fashion_mnist,random_unitary,1024
