epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35397612,2.51842155,0.14515742,0.14476726,1.00016203,0.17841061,mnist,proposed,1024
2,2.22503211,2.38121138,0.21469848,0.21393718,0.99777017,0.17177637,mnist,proposed,1024
3,2.11354251,2.26258711,0.25795279,0.25683845,0.99958338,0.16624578,mnist,proposed,1024
4,2.00443541,2.14642866,0.32063308,0.31918293,0.99565298,0.15989568,mnist,proposed,1024
5,1.91036237,2.04629233,0.36182605,0.36005646,1.00314357,0.15411822,mnist,proposed,1024
6,1.80352807,1.93241264,0.40539112,0.40331767,1.00180252,0.14983761,mnist,proposed,1024
7,1.7172961,1.84053783,0.44294494,0.44058244,0.99733815,0.14443173,mnist,proposed,1024
8,1.6279851,1.74530043,0.48091662,0.47827918,1.00081276,0.13969963,mnist,proposed,1024
9,1.54486916,1.65664454,0.52108293,0.51818395,1.00258402,0.13564568,mnist,proposed,1024
10,1.47246558,1.57942256,0.5536762,0.55052845,0.99965021,0.13070228,mnist,proposed,1024
11,1.39196712,1.49346641,0.58472009,0.58133569,0.99779955,0.12626044,mnist,proposed,1024
12,1.31768636,1.41413091,0.61483016,0.61122065,1.00281019,0.1223578,mnist,proposed,1024
13,1.26186075,1.35455894,0.63737841,0.63355478,0.99657614,0.1174048,mnist,proposed,1024
14,1.19405096,1.28208293,0.66249455,0.65846723,0.99759622,0.11365869,mnist,proposed,1024
15,1.1287339,1.21224254,0.68593329,0.68171223,1.00203176,0.11101978,mnist,proposed,1024
16,1.07845051,1.15851273,0.70794755,0.70354218,1.00223465,0.10605517,mnist,proposed,1024
17,1.01907726,1.09498542,0.72802876,0.72344808,1.00008112,0.10237458,mnist,proposed,1024
18,0.97002156,1.04251252,0.74635176,0.74160431,1.00080198,0.0988666,mnist,proposed,1024
19,0.9247552,0.99408474,0.76214952,0.75724345,0.99698762,0.09558813,mnist,proposed,1024
