epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,1.47819283,1.58145728,0.28033325,0.27994309,1.00006491,0.17807647,qam16,fixed_amplitude,4096
2,1.40662331,1.5053569,0.31916333,0.31840203,1.00036607,0.17098162,qam16,fixed_amplitude,4096
3,1.33876181,1.43316976,0.34962655,0.34851222,1.00103388,0.16533045,qam16,fixed_amplitude,4096
4,1.27257348,1.36272198,0.38326779,0.38181763,0.99842845,0.16026458,qam16,fixed_amplitude,4096
5,1.21405444,1.3004393,0.41051058,0.40874099,1.00108287,0.15472613,qam16,fixed_amplitude,4096
6,1.15848271,1.24127074,0.43340967,0.43133621,0.99731547,0.14923763,qam16,fixed_amplitude,4096
7,1.10839079,1.18793444,0.46097877,0.45861627,1.00030886,0.14401955,qam16,fixed_amplitude,4096
8,1.04603635,1.12141548,0.49027326,0.48763582,0.99986149,0.14008442,qam16,fixed_amplitude,4096
9,0.9977081,1.06989492,0.50773764,0.50483867,1.00051033,0.13467989,qam16,fixed_amplitude,4096
10,0.95875009,1.0283918,0.53349249,0.53034473,0.99943835,0.12985193,qam16,fixed_amplitude,4096
11,0.89986422,0.96548041,0.55478904,0.55140464,0.9969225,0.12740432,qam16,fixed_amplitude,4096
12,0.85705785,0.91978792,0.56874013,0.56513063,0.99995979,0.12185631,qam16,fixed_amplitude,4096
13,0.81761759,0.87768101,0.59059461,0.58677097,1.00237009,0.11869981,qam16,fixed_amplitude,4096
14,0.77842656,0.83581642,0.6079121,0.60388478,1.00100838,0.11346253,qam16,fixed_amplitude,4096
15,0.7447531,0.79985317,0.61894916,0.61472809,0.99732059,0.11120899,qam16,fixed_amplitude,4096
16,0.70953261,0.76220703,0.63367951,0.62927414,1.00056742,0.10751895,qam16,fixed_amplitude,4096
17,0.67522753,0.7255233,0.65341221,0.64883153,0.99966105,0.10320521,qam16,fixed_amplitude,4096
18,0.64640012,0.69470643,0.66739458,0.66264714,0.99788056,0.09968997,qam16,fixed_amplitude,4096
19,0.61230124,0.65820588,0.67290175,0.66799568,0.99805138,0.09650257,qam16,fixed_amplitude,4096
20,0.58275284,0.62657903,0.68874691,0.68368994,0.99974826,0.0925045,qam16,fixed_amplitude,4096
21,0.55853269,0.60066598,0.69751835,0.69231785,0.99777909,0.08956048,qam16,fixed_amplitude,4096
22,0.538635,0.5793889,0.70483869,0.69950165,0.99974314,0.08714572,qam16,fixed_amplitude,4096
23,0.50644676,0.54487737,0.71968826,0.71422136,1.00038406,0.08428881,qam16,fixed_amplitude,4096
24,0.48865528,0.5258419,0.72790613,0.72231569,1.00206221,0.08150107,qam16,fixed_amplitude,4096
25,0.4631545,0.49849911,0.7327042,0.72699624,1.00113532,0.07899344,qam16,fixed_amplitude,4096
26,0.44357725,0.47752045,0.74428359,0.73846385,1.00231713,0.07757782,qam16,fixed_amplitude,4096
27,0.41905485,0.45120733,0.7489982,0.74307212,1.00056625,0.07395658,qam16,fixed_amplitude,4096
28,0.4084866,0.43991021,0.75781187,0.75178465,0.99913453,0.07082782,qam16,fixed_amplitude,4096
29,0.38463719,0.41430183,0.76187555,0.75575212,1.0016036,0.06890639,qam16,fixed_amplitude,4096
30,0.36550957,0.39376956,0.77252419,0.76630923,1.0024325,0.06700769,qam16,fixed_amplitude,4096
31,0.35186244,0.37913385,0.77611869,0.76981667,0.99874997,0.06450865,qam16,fixed_amplitude,4096
32,0.33359612,0.35951368,0.78382274,0.77743792,0.99728074,0.06331431,qam16,fixed_amplitude,4096
33,0.31808399,0.34285426,0.79506026,0.78859666,0.99990772,0.06075432,qam16,fixed_amplitude,4096
34,0.31172148,0.33605188,0.79122991,0.78469138,1.0004459,0.05843282,qam16,fixed_amplitude,4096
35,0.29630541,0.31948439,0.79772096,0.79111115,1.00196827,0.05768356,qam16,fixed_amplitude,4096
36,0.28558955,0.30797925,0.80246881,0.7957912,1.001618,0.0553432,qam16,fixed_amplitude,4096
37,0.2761785,0.29787683,0.80694761,0.80020551,1.00057229,0.05387641,qam16,fixed_amplitude,4096
38,0.26237601,0.28303319,0.81118719,0.80438374,1.00258107,0.05080713,qam16,fixed_amplitude,4096
39,0.25639814,0.27662612,0.81721718,0.81035537,0.99899757,0.05022349,qam16,fixed_amplitude,4096
40,0.24206209,0.26119743,0.81823705,0.81131974,1.00419531,0.04742486,qam16,fixed_amplitude,4096
41,0.23113127,0.24943844,0.82438703,0.81741691,0.99836352,0.04605642,qam16,fixed_amplitude,4096
42,0.21575521,0.23287736,0.82406902,0.81704867,1.00216391,0.047002,qam16,fixed_amplitude,4096
43,0.2061614,0.222553,0.82863364,0.82156551,0.99659064,0.04346029,qam16,fixed_amplitude,4096
44,0.19958435,0.21548226,0.83010529,0.82299171,1.00413265,0.04235782,qam16,fixed_amplitude,4096
45,0.19465348,0.21018657,0.83474108,0.82758428,1.00140433,0.04055078,qam16,fixed_amplitude,4096
46,0.19318297,0.20862593,0.83680364,0.82960571,1.00348124,0.03939003,qam16,fixed_amplitude,4096
47,0.18441739,0.19918508,0.83814501,0.83090797,1.0007846,0.03851438,qam16,fixed_amplitude,4096
48,0.17764064,0.19188972,0.83954296,0.8322687,0.99828945,0.03768991,qam16,fixed_amplitude,4096
49,0.16866661,0.18221824,0.84043867,0.83312902,0.99794647,0.03601092,qam16,fixed_amplitude,4096
50,0.15719506,0.16984546,0.84395583,0.83661251,1.00008476,0.03505694,qam16,fixed_amplitude,4096
51,0.15056044,0.16269612,0.84638653,0.83901118,0.99959575,0.03416296,qam16,fixed_amplitude,4096
52,0.14598634,0.15777159,0.84807781,0.84067199,1.00058574,0.03305704,qam16,fixed_amplitude,4096
53,0.1458207,0.15761046,0.85108966,0.84365487,0.99831665,0.03263132,qam16,fixed_amplitude,4096
54,0.14454658,0.15625071,0.84946174,0.84199938,1.00185123,0.03147792,qam16,fixed_amplitude,4096
55,0.14301619,0.15461326,0.85219407,0.8447055,0.99973401,0.02948323,qam16,fixed_amplitude,4096
56,0.13513787,0.14611171,0.85255773,0.84504421,1.0000903,0.02909221,qam16,fixed_amplitude,4096
57,0.13129555,0.14197225,0.85546995,0.84793271,0.99701651,0.02818465,qam16,fixed_amplitude,4096
58,0.1321583,0.14291984,0.85752021,0.84996039,0.99315807,0.02842917,qam16,fixed_amplitude,4096
59,0.11569699,0.1251307,0.85802281,0.85044152,0.99916213,0.02683681,qam16,fixed_amplitude,4096
60,0.11232994,0.1215011,0.85894033,0.85133862,0.99896872,0.02546325,qam16,fixed_amplitude,4096
61,0.10738012,0.11615839,0.85850332,0.85088219,0.99637305,0.02489813,qam16,fixed_amplitude,4096
62,0.11766807,0.12729945,0.86091056,0.85327095,1.00383121,0.02393503,qam16,fixed_amplitude,4096
63,0.10001183,0.10820807,0.86405342,0.85639624,1.00046623,0.02302145,qam16,fixed_amplitude,4096
64,0.10813826,0.11701115,0.86220971,0.85453581,0.99571415,0.02259003,qam16,fixed_amplitude,4096
65,0.10255159,0.110976,0.86431194,0.85662213,1.00227044,0.02220393,qam16,fixed_amplitude,4096
66,0.09453145,0.10230599,0.86461141,0.85690647,1.00012305,0.02121158,qam16,fixed_amplitude,4096
67,0.09309765,0.10076292,0.86325392,0.8555346,0.99951707,0.02037026,qam16,fixed_amplitude,4096
68,0.0914852,0.09902604,0.86601422,0.8582812,1.00229958,0.02058051,qam16,fixed_amplitude,4096
69,0.09678862,0.10477525,0.86731484,0.85956881,0.99770811,0.02041407,qam16,fixed_amplitude,4096
70,0.08421162,0.09116782,0.8666068,0.85884838,0.99650604,0.0191116,qam16,fixed_amplitude,4096
71,0.08350764,0.09041286,0.86790145,0.86013125,1.00124062,0.01868925,qam16,fixed_amplitude,4096
72,0.07971043,0.08630837,0.86844542,0.86066401,1.00082211,0.01761591,qam16,fixed_amplitude,4096
73,0.08611722,0.09325258,0.86859117,0.8607991,0.99809579,0.01763075,qam16,fixed_amplitude,4096
74,0.07948766,0.08608015,0.86890882,0.86110661,0.99804005,0.01844838,qam16,fixed_amplitude,4096
75,0.0762495,0.08257947,0.86977847,0.86196661,0.99906548,0.0161077,qam16,fixed_amplitude,4096
76,0.07548381,0.08175608,0.87019097,0.86236993,0.99836832,0.0165382,qam16,fixed_amplitude,4096
77,0.07790441,0.08438375,0.8699536,0.86212383,1.00304873,0.01595336,qam16,fixed_amplitude,4096
78,0.07044403,0.07630816,0.87067633,0.86283826,0.99957513,0.01497592,qam16,fixed_amplitude,4096
79,0.07116732,0.07709687,0.87030628,0.86246032,0.99769185,0.01528885,qam16,fixed_amplitude,4096
80,0.06703345,0.07262338,0.87131804,0.86346456,1.00271783,0.01480482,qam16,fixed_amplitude,4096
81,0.07936082,0.08598433,0.87148165,0.86362103,0.99827597,0.01407003,qam16,fixed_amplitude,4096
82,0.0768198,0.08323653,0.87093848,0.86307107,1.0004259,0.01417929,qam16,fixed_amplitude,4096
83,0.06872252,0.07446754,0.87144812,0.86357423,0.99684534,0.01427593,qam16,fixed_amplitude,4096
84,0.06421777,0.06959045,0.87182952,0.86394949,0.99970777,0.01291399,qam16,fixed_amplitude,4096
85,0.06626744,0.07181592,0.87179602,0.86391014,0.9995173,0.01270786,qam16,fixed_amplitude,4096
86,0.0623228,0.06754498,0.87234698,0.86445553,1.00012246,0.01315606,qam16,fixed_amplitude,4096
87,0.06519964,0.07066695,0.87325262,0.86535587,0.99940721,0.01382603,qam16,fixed_amplitude,4096
88,0.05660367,0.06135363,0.87217359,0.86427181,1.00161641,0.01154466,qam16,fixed_amplitude,4096
89,0.06025302,0.06531283,0.87375999,0.86585342,1.00103254,0.01211198,qam16,fixed_amplitude,4096
90,0.05483699,0.05944521,0.87331752,0.86540639,1.00337875,0.0114211,qam16,fixed_amplitude,4096
91,0.06083536,0.06595117,0.87358434,0.86566888,1.00303355,0.0109775,qam16,fixed_amplitude,4096
92,0.06546769,0.07097674,0.87393321,0.86601363,1.00178778,0.01076259,qam16,fixed_amplitude,4096
93,0.05476663,0.05937823,0.87390405,0.86598055,0.99895633,0.01085245,qam16,fixed_amplitude,4096
94,0.06278708,0.06807745,0.87358464,0.8656574,1.00287729,0.01090797,qam16,fixed_amplitude,4096
95,0.0550831,0.05972728,0.87439882,0.86646803,1.00255531,0.00996814,qam16,fixed_amplitude,4096
96,0.05149938,0.0558441,0.87459917,0.86666501,1.00109648,0.01016241,qam16,fixed_amplitude,4096
97,0.05586022,0.06057571,0.87448849,0.86655111,1.00247715,0.00916822,qam16,fixed_amplitude,4096
98,0.0606749,0.06579987,0.87426732,0.8663269,1.00267189,0.00934279,qam16,fixed_amplitude,4096
99,0.06166291,0.06687436,0.87447093,0.8665276,0.99990093,0.00866672,qam16,fixed_amplitude,4096
100,0.04975749,0.05396515,0.87464911,0.86670301,0.99876723,0.00971012,qam16,fixed_amplitude,4096
