epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.34722303,2.51119669,0.14106018,0.14067002,0.99894361,0.17710892,mnist,fixed_phase,4096
2,2.23705909,2.39408256,0.18314011,0.18237881,0.99647158,0.1727878,mnist,fixed_phase,4096
3,2.11930535,2.26875634,0.23258308,0.23146875,0.99635904,0.16529741,mnist,fixed_phase,4096
4,2.02198998,2.16522678,0.27039287,0.26894272,1.00042108,0.16003249,mnist,fixed_phase,4096
5,1.91667225,2.05305118,0.31001087,0.30824127,1.0006799,0.15467838,mnist,fixed_phase,4096
6,1.83337143,1.96438868,0.34243145,0.34035799,0.99824399,0.1504048,mnist,fixed_phase,4096
7,1.73303213,1.85740315,0.37936656,0.37700407,0.99444347,0.14475986,mnist,fixed_phase,4096
8,1.65751173,1.7769548,0.40292809,0.40029065,1.00199826,0.14106642,mnist,fixed_phase,4096
9,1.57219704,1.68594966,0.44241186,0.43951289,0.99904371,0.13482139,mnist,fixed_phase,4096
10,1.49949058,1.6084106,0.46588481,0.46273705,1.0024268,0.13045144,mnist,fixed_phase,4096
11,1.42306902,1.5268362,0.49700953,0.49362513,1.00007817,0.12610804,mnist,fixed_phase,4096
12,1.34684496,1.44542369,0.52053557,0.51692606,1.0001066,0.12160059,mnist,fixed_phase,4096
13,1.28580929,1.38026678,0.54174644,0.5379228,0.99959836,0.11752314,mnist,fixed_phase,4096
14,1.21913927,1.30902089,0.56432596,0.56029864,0.9996568,0.1140241,mnist,fixed_phase,4096
15,1.16916608,1.25566606,0.58170767,0.5774866,0.99945935,0.10956338,mnist,fixed_phase,4096
16,1.11347443,1.19613677,0.60896642,0.60456105,0.99764488,0.10585855,mnist,fixed_phase,4096
17,1.05052385,1.12877438,0.6224665,0.61788582,1.00148169,0.10381633,mnist,fixed_phase,4096
18,1.0034843,1.07847597,0.64434986,0.63960241,0.99813244,0.09954274,mnist,fixed_phase,4096
19,0.95207538,1.02345313,0.6578628,0.65295673,1.00088316,0.09573781,mnist,fixed_phase,4096
20,0.90983611,0.97826076,0.67385361,0.66879665,0.99932725,0.09461438,mnist,fixed_phase,4096
21,0.859981,0.92485425,0.68722778,0.68202728,1.00117931,0.0900858,mnist,fixed_phase,4096
22,0.82152533,0.88368312,0.69871089,0.69337386,1.00055126,0.08696729,mnist,fixed_phase,4096
23,0.78049953,0.83972603,0.7152174,0.70975049,0.99782455,0.08382203,mnist,fixed_phase,4096
24,0.74463751,0.80130435,0.72531538,0.71972493,0.99943624,0.08108723,mnist,fixed_phase,4096
25,0.71312643,0.76754708,0.73786043,0.73215247,1.00002704,0.07815376,mnist,fixed_phase,4096
26,0.6755072,0.72719803,0.749302,0.74348225,0.99942289,0.0760726,mnist,fixed_phase,4096
27,0.6410184,0.6902013,0.7620994,0.75617332,1.00026545,0.0747466,mnist,fixed_phase,4096
28,0.6124187,0.65953017,0.76766754,0.76164032,1.00254249,0.07287648,mnist,fixed_phase,4096
29,0.5910398,0.63662297,0.77839756,0.77227412,1.0004229,0.06849666,mnist,fixed_phase,4096
30,0.55278278,0.59552211,0.78446154,0.77824658,1.00300629,0.06656616,mnist,fixed_phase,4096
31,0.53548098,0.57698391,0.79421018,0.78790817,0.99872529,0.06428157,mnist,fixed_phase,4096
