epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,2.35725518,2.52192967,0.13359019,0.13320003,0.99731618,0.17871672,mnist,fixed_amplitude,8192
2,2.23388155,2.39068198,0.18010612,0.17934481,1.0009595,0.1734426,mnist,fixed_amplitude,8192
3,2.13462335,2.28515455,0.22002608,0.21891174,0.99832642,0.166232,mnist,fixed_amplitude,8192
4,2.01934886,2.16239857,0.26336054,0.26191038,0.99939985,0.15966707,mnist,fixed_amplitude,8192
5,1.92004584,2.05666481,0.29587779,0.2941082,1.00016975,0.15478048,mnist,fixed_amplitude,8192
6,1.83226557,1.96320379,0.33500691,0.33293345,1.00429713,0.14939671,mnist,fixed_amplitude,8192
7,1.73891566,1.86370891,0.37334578,0.37098329,1.00399564,0.14454081,mnist,fixed_amplitude,8192
8,1.65670568,1.77609066,0.4019864,0.39934896,0.99976874,0.13968991,mnist,fixed_amplitude,8192
9,1.57152386,1.68522777,0.43061873,0.42771975,1.00253522,0.13525996,mnist,fixed_amplitude,8192
10,1.49179621,1.60015733,0.45705669,0.45390893,1.00011362,0.13114921,mnist,fixed_amplitude,8192
11,1.42285006,1.52660127,0.48743102,0.48404662,0.99845853,0.12813394,mnist,fixed_amplitude,8192
12,1.34994351,1.44874904,0.51037169,0.50676219,1.00167467,0.12249935,mnist,fixed_amplitude,8192
13,1.28985675,1.38461157,0.52761151,0.52378788,1.00068196,0.1189665,mnist,fixed_amplitude,8192
14,1.22237935,1.31249985,0.55297752,0.54895021,0.99925195,0.11346068,mnist,fixed_amplitude,8192
15,1.16873127,1.25519908,0.57003062,0.56580955,1.00068827,0.11072601,mnist,fixed_amplitude,8192
16,1.10620098,1.18832335,0.59764581,0.59324045,0.99521349,0.10583587,mnist,fixed_amplitude,8192
17,1.06056905,1.13956781,0.61037111,0.60579043,0.99864551,0.10475243,mnist,fixed_amplitude,8192
18,1.0019459,1.0768226,0.63029466,0.62554721,1.00125614,0.09893899,mnist,fixed_amplitude,8192
19,0.95389638,1.02541065,0.6429501,0.63804403,0.99811658,0.09800682,mnist,fixed_amplitude,8192
20,0.91221234,0.98081568,0.65600637,0.6509494,1.00303672,0.09337378,mnist,fixed_amplitude,8192
21,0.86620214,0.93154469,0.67517201,0.66997152,1.00354673,0.08941904,mnist,fixed_amplitude,8192
22,0.82546191,0.88791755,0.68748103,0.682144,0.99800712,0.08676278,mnist,fixed_amplitude,8192
23,0.78766794,0.8474384,0.70032605,0.69485914,1.00007346,0.08499694,mnist,fixed_amplitude,8192
24,0.75943265,0.8172254,0.71328026,0.70768981,0.99916563,0.08167803,mnist,fixed_amplitude,8192
25,0.71971379,0.77463714,0.72295062,0.71724266,0.99846817,0.07855503,mnist,fixed_amplitude,8192
26,0.68425507,0.7366153,0.73609903,0.73027928,0.99879772,0.07609454,mnist,fixed_amplitude,8192
27,0.65582487,0.70614382,0.74094854,0.73502247,0.99754987,0.07354988,mnist,fixed_amplitude,8192
28,0.6178922,0.66542472,0.75497965,0.74895242,0.99941682,0.07103592,mnist,fixed_amplitude,8192
29,0.58809094,0.63344669,0.76215123,0.75602779,1.00014981,0.0685664,mnist,fixed_amplitude,8192
30,0.55694933,0.6000108,0.77059593,0.76438097,0.9986847,0.06631513,mnist,fixed_amplitude,8192
31,0.54208837,0.58410342,0.77584232,0.76954031,0.99936894,0.064049,mnist,fixed_amplitude,8192
32,0.51212022,0.55190757,0.7857171,0.77933227,1.00048368,0.06258067,mnist,fixed_amplitude,8192
33,0.48577128,0.52359993,0.79171661,0.78525301,0.99611345,0.06051706,mnist,fixed_amplitude,8192
