epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,optical_power,phase_gradient_norm,dataset,model,seed
1,0.75775153,0.81068697,0.53250339,0.53211323,0.99940492,0.17714582,circles,proposed,2024
2,0.7185621,0.76899935,0.55647921,0.55571791,0.99705723,0.17171208,circles,proposed,2024
3,0.69132148,0.74007268,0.5904632,0.58934886,1.00267963,0.16513288,circles,proposed,2024
4,0.64138667,0.68682219,0.62457374,0.62312358,1.00349282,0.16044791,circles,proposed,2024
5,0.61163701,0.65515744,0.64547944,0.64370985,0.99884234,0.1542338,circles,proposed,2024
6,0.57965485,0.62107842,0.66935739,0.66728393,0.9963328,0.14972072,circles,proposed,2024
7,0.55199123,0.59160488,0.68447213,0.68210964,1.00015622,0.14572934,circles,proposed,2024
8,0.52757015,0.56558774,0.70088079,0.69824335,1.00227717,0.14075841,circles,proposed,2024
9,0.49855232,0.5346239,0.7296592,0.72676023,0.99942723,0.13554618,circles,proposed,2024
10,0.47395318,0.50838019,0.74163403,0.73848628,0.99834576,0.13112347,circles,proposed,2024
11,0.4453167,0.47778825,0.75558647,0.75220207,1.00082056,0.12606131,circles,proposed,2024
12,0.42930439,0.46072619,0.77398693,0.77037742,1.00035351,0.12201546,circles,proposed,2024
13,0.40232101,0.43187612,0.78554487,0.78172124,1.00189895,0.1182228,circles,proposed,2024
14,0.38286206,0.41108875,0.7991605,0.79513318,0.99942235,0.11502768,circles,proposed,2024
15,0.36648222,0.39359617,0.81161264,0.80739157,1.00112297,0.10950149,circles,proposed,2024
16,0.34629734,0.37200583,0.82735069,0.82294532,0.99666389,0.10676109,circles,proposed,2024
17,0.33260543,0.35738026,0.84032908,0.8357484,0.99593179,0.1028023,circles,proposed,2024
18,0.31354344,0.33697494,0.8457256,0.84097816,1.00473999,0.09945429,circles,proposed,2024
19,0.29916433,0.32159289,0.85347873,0.84857266,1.0008841,0.09593526,circles,proposed,2024
20,0.28500825,0.30644242,0.85930824,0.85425128,1.00038991,0.09242943,circles,proposed,2024
21,0.27312289,0.2937261,0.87410742,0.86890692,0.99890903,0.08992878,circles,proposed,2024
22,0.27001919,0.29044923,0.88043309,0.87509606,1.00314514,0.08646413,circles,proposed,2024
23,0.25749413,0.27703351,0.88174744,0.87628053,0.99757167,0.08390871,circles,proposed,2024
24,0.23324933,0.25099958,0.88866924,0.88307879,1.00252349,0.08283959,circles,proposed,2024
25,0.21763213,0.23424024,0.90141569,0.89570772,0.99884633,0.07829216,circles,proposed,2024
26,0.21280481,0.22908896,0.90274657,0.89692682,0.99653074,0.07640619,circles,proposed,2024
27,0.19972462,0.21504873,0.90768149,0.90175541,0.99763096,0.0731286,circles,proposed,2024
28,0.18660988,0.2009652,0.91110455,0.90507733,1.00287587,0.07119358,circles,proposed,2024
29,0.18368484,0.19785129,0.91535426,0.90923082,1.0020205,0.06919664,circles,proposed,2024
30,0.18320694,0.19737189,0.91717348,0.91095852,0.99976315,0.06705334,circles,proposed,2024
31,0.17392863,0.18740912,0.92188978,0.91558776,0.9988885,0.06553264,circles,proposed,2024
32,0.16441492,0.17718855,0.92914304,0.92275821,1.00162008,0.06233507,circles,proposed,2024
33,0.14593001,0.15729407,0.93386589,0.92740229,1.00099569,0.06230296,circles,proposed,2024
34,0.1388185,0.14965353,0.93449882,0.92796029,1.00055069,0.05888194,circles,proposed,2024
35,0.14382205,0.15507277,0.93288169,0.92627188,0.99770018,0.05587797,circles,proposed,2024
36,0.12901717,0.13913188,0.93778451,0.9311069,1.0011636,0.05623767,circles,proposed,2024
37,0.13736097,0.14815292,0.93850706,0.93176496,1.00024141,0.05280619,circles,proposed,2024
38,0.12569246,0.13558838,0.94325969,0.93645624,0.99904558,0.05062309,circles,proposed,2024
39,0.11464414,0.12368874,0.94429381,0.937432,1.00065071,0.05055121,circles,proposed,2024
40,0.1060779,0.1144635,0.94832772,0.94141041,1.0022086,0.04858746,circles,proposed,2024
41,0.10392197,0.1121533,0.94926308,0.94229295,1.00063444,0.04736335,circles,proposed,2024
42,0.09682156,0.10450524,0.95169787,0.94467752,1.00144007,0.04613981,circles,proposed,2024
43,0.10087491,0.10889533,0.95495419,0.94788607,0.99870653,0.04442418,circles,proposed,2024
44,0.08849281,0.09554171,0.95486432,0.94775074,0.99934786,0.0420851,circles,proposed,2024
45,0.08691353,0.09384912,0.95617311,0.9490163,0.9976974,0.04055308,circles,proposed,2024
46,0.08131666,0.08781708,0.95868735,0.95148942,0.99965336,0.0399501,circles,proposed,2024
47,0.08049913,0.0869453,0.96065906,0.95342201,0.99698735,0.03845469,circles,proposed,2024
48,0.07934897,0.08571378,0.96095794,0.95368369,1.0005264,0.03679765,circles,proposed,2024
49,0.08248066,0.08910762,0.95896963,0.95165998,1.00073272,0.03598968,circles,proposed,2024
